Fav,Reg,Dog,FavID,FavID2,Fav_elo,DogID,DogID2,Dog_elo,Season,Week
NA,NA,NA,224,Bishop Watterson,NA,762,Jackson,NA,2015,12
NA,NA,NA,1348,Columbus St Francis DeSales,NA,1750,Zanesville,NA,2015,12
NA,NA,NA,1616,Wapakoneta,NA,1074,Mount Healthy,NA,2015,12
NA,NA,NA,1534,Tippecanoe,NA,1550,Trotwood-Madison,NA,2015,12
NA,NA,NA,1724,Woodridge,NA,1580,Ursuline,NA,2015,12
NA,NA,NA,728,Holy Name,NA,440,Crestwood,NA,2015,12
NA,NA,NA,218,Bishop Hartley,NA,1214,Ottawa-Glandorf,NA,2015,12
NA,NA,NA,190,Bellevue,NA,806,Kenton Ridge,NA,2015,12
NA,NA,NA,1488,Steubenville,NA,1392,Salem,NA,2015,12
NA,NA,NA,794,Johnstown-Monroe,NA,1344,St Clairsville,NA,2015,12
NA,NA,NA,582,Bishop Fenwick,NA,132,Archbishop Alter,NA,2015,12
NA,NA,NA,752,Indian Hill,NA,388,Clinton-Massie,NA,2015,12
NA,NA,NA,436,Crestview,NA,818,LaBrae,NA,2015,12
NA,NA,NA,1396,Sandy Valley,NA,340,Canton Central Catholic,NA,2015,12
NA,NA,NA,518,Edison,NA,1506,Swanton,NA,2015,12
NA,NA,NA,1332,Rossford,NA,366,Chippewa,NA,2015,12
NA,NA,NA,1696,Wheelersburg,NA,1300,Ridgewood,NA,2015,12
NA,NA,NA,1752,Zane Trace,NA,108,Alexander,NA,2015,12
NA,NA,NA,264,Brookville,NA,672,Greeneview,NA,2015,12
NA,NA,NA,369,Cincinnati Hills Christian Academy,NA,394,Coldwater,NA,2015,12
NA,NA,NA,812,Kirtland,NA,256,Brookfield,NA,2015,12
NA,NA,NA,1426,Smithville,NA,446,Cuyahoga Heights,NA,2015,12
NA,NA,NA,466,Delta,NA,1592,Van Buren,NA,2015,12
NA,NA,NA,1532,Tinora,NA,400,Colonel Crawford,NA,2015,12
NA,NA,NA,614,Fredericktown,NA,1226,Paint Valley,NA,2015,12
NA,NA,NA,1586,Valley,NA,664,Grandview Heights,NA,2015,12
NA,NA,NA,958,Marion Local,NA,1688,West Liberty-Salem,NA,2015,12
NA,NA,NA,1004,Mechanicsburg,NA,772,Jefferson,NA,2015,12
NA,NA,NA,786,John F Kennedy,NA,1536,Toronto,NA,2015,12
NA,NA,NA,1058,Mogadore,NA,1374,St Paul,NA,2015,12
NA,NA,NA,990,McComb,NA,854,Leipsic,NA,2015,12
NA,NA,NA,298,Calvert,NA,908,Lucas,NA,2015,12
NA,NA,NA,454,Danville,NA,1737,Harvest Prep,NA,2015,12
NA,NA,NA,296,Caldwell,NA,1540,Trimble,NA,2015,12
NA,NA,NA,1052,Minster,NA,1310,Riverside,NA,2015,12
NA,NA,NA,852,Lehman Catholic,NA,604,Fort Recovery,NA,2015,12
NA,NA,NA,1346,St Edward,NA,1016,Mentor,NA,2015,12
NA,NA,NA,1671,Westerville Central,NA,540,Euclid,NA,2015,12
NA,NA,NA,1202,Olentangy,NA,1704,Whitmer,NA,2015,12
NA,NA,NA,1428,Solon,NA,1492,Stow-Munroe Falls,NA,2015,12
NA,NA,NA,396,Colerain,NA,1388,St Xavier,NA,2015,12
NA,NA,NA,717,Hilliard Darby,NA,522,Elder,NA,2015,12
NA,NA,NA,1638,Wayne,NA,1470,Springboro,NA,2015,12
NA,NA,NA,1572,Upper Arlington,NA,716,Hilliard Davidson,NA,2015,12
NA,NA,NA,1428,Solon,NA,1354,St Ignatius,NA,2016,12
NA,NA,NA,1346,St Edward,NA,1492,Stow-Munroe Falls,NA,2016,12
NA,NA,NA,1203,Olentangy Liberty,NA,1006,Medina,NA,2016,12
NA,NA,NA,486,Dublin Jerome,NA,894,Lorain,NA,2016,12
NA,NA,NA,1638,Wayne,NA,474,Dublin Coffman,NA,2016,12
NA,NA,NA,1255,Pickerington North,NA,1254,Pickerington Central,NA,2016,12
NA,NA,NA,396,Colerain,NA,1388,St Xavier,NA,2016,12
NA,NA,NA,1508,Sycamore,NA,972,Mason,NA,2016,12
NA,NA,NA,146,Aurora,NA,740,Hudson,NA,2016,12
NA,NA,NA,360,Chardon,NA,692,Warren G Harding,NA,2016,12
NA,NA,NA,152,Avon Lake,NA,124,Anthony Wayne,NA,2016,12
NA,NA,NA,1684,Westlake,NA,1204,Olmsted Falls,NA,2016,12
NA,NA,NA,1244,Perry,NA,610,Franklin Heights,NA,2016,12
NA,NA,NA,475,Dublin Scioto,NA,1086,New Albany,NA,2016,12
NA,NA,NA,1552,Troy,NA,1020,Miamisburg,NA,2016,12
NA,NA,NA,1554,Turpin,NA,842,La Salle,NA,2016,12
NA,NA,NA,478,East,NA,1106,New Philadelphia,NA,2016,12
NA,NA,NA,724,Archbishop Hoban,NA,1384,St Vincent-St Mary,NA,2016,12
NA,NA,NA,342,Central Catholic,NA,1571,University School,NA,2016,12
NA,NA,NA,1394,Sandusky,NA,856,Lexington,NA,2016,12
NA,NA,NA,1348,St Francis DeSales,NA,186,Beechcroft,NA,2016,12
NA,NA,NA,212,Bexley,NA,686,Hamilton Township,NA,2016,12
NA,NA,NA,608,Franklin,NA,1012,St Marys Memorial,NA,2016,12
NA,NA,NA,1550,Trotwood-Madison,NA,1108,New Richmond,NA,2016,12
NA,NA,NA,1246,Perry,NA,1724,Woodridge,NA,2016,12
NA,NA,NA,1180,Notre Dame-Cathedral Latin,NA,310,Cardinal Mooney,NA,2016,12
NA,NA,NA,1266,Port Clinton,NA,218,Bishop Hartley,NA,2016,12
NA,NA,NA,1214,Ottawa-Glandorf,NA,754,Indian Lake,NA,2016,12
NA,NA,NA,1252,Philo,NA,1416,Shelby,NA,2016,12
NA,NA,NA,1488,Steubenville,NA,794,Johnstown-Monroe,NA,2016,12
NA,NA,NA,1744,Wyoming,NA,1590,Valley View,NA,2016,12
NA,NA,NA,388,Clinton-Massie,NA,132,Archbishop Alter,NA,2016,12
NA,NA,NA,630,Garfield,NA,818,LaBrae,NA,2016,12
NA,NA,NA,226,Black River,NA,340,Canton Central Catholic,NA,2016,12
NA,NA,NA,1174,Norwayne,NA,1506,Swanton,NA,2016,12
NA,NA,NA,508,Eastwood,NA,518,Edison,NA,2016,12
NA,NA,NA,1696,Wheelersburg,NA,1084,Nelsonville-York,NA,2016,12
NA,NA,NA,624,Garaway,NA,426,Coshocton,NA,2016,12
NA,NA,NA,369,Cincinnati Hills Christian Academy,NA,1042,Milton-Union,NA,2016,12
NA,NA,NA,394,Coldwater,NA,672,Greeneview,NA,2016,12
NA,NA,NA,446,Cuyahoga Heights,NA,1378,St Thomas Aquinas,NA,2016,12
NA,NA,NA,1478,Springfield,NA,812,Kirtland,NA,2016,12
NA,NA,NA,1234,Patrick Henry,NA,864,Liberty Center,NA,2016,12
NA,NA,NA,1742,Wynford,NA,154,Ayersville,NA,2016,12
NA,NA,NA,220,Bishop Ready,NA,1090,Newark Catholic,NA,2016,12
NA,NA,NA,598,Fort Frye,NA,162,Barnesville,NA,2016,12
NA,NA,NA,958,Marion Local,NA,1352,St Henry,NA,2016,12
NA,NA,NA,772,Jefferson,NA,1004,Mechanicsburg,NA,2016,12
NA,NA,NA,1374,St Paul,NA,1064,Monroeville,NA,2016,12
NA,NA,NA,1058,Mogadore,NA,786,John F Kennedy,NA,2016,12
NA,NA,NA,990,McComb,NA,708,Hicksville,NA,2016,12
NA,NA,NA,136,Arlington,NA,438,Crestview,NA,2016,12
NA,NA,NA,1628,Waterford,NA,1540,Trimble,NA,2016,12
NA,NA,NA,1737,Harvest Prep,NA,454,Danville,NA,2016,12
NA,NA,NA,430,Covington,NA,604,Fort Recovery,NA,2016,12
NA,NA,NA,1576,Upper Scioto Valley,NA,1052,Minster,NA,2016,12
NA,NA,NA,1354,St Ignatius,NA,540,Euclid,NA,2017,12
NA,NA,NA,1346,St Edward,NA,1016,Mentor,NA,2017,12
NA,NA,NA,1704,Whitmer,NA,1202,Olentangy,NA,2017,12
NA,NA,NA,1203,Olentangy Liberty,NA,876,Gahanna Lincoln,NA,2017,12
NA,NA,NA,336,Centerville,NA,1255,Pickerington North,NA,2017,12
NA,NA,NA,713,Hilliard Bradley,NA,1254,Pickerington Central,NA,2017,12
NA,NA,NA,1388,St Xavier,NA,1508,Sycamore,NA,2017,12
NA,NA,NA,396,Colerain,NA,972,Mason,NA,2017,12
NA,NA,NA,724,Archbishop Hoban,NA,270,Brush,NA,2017,12
NA,NA,NA,160,Barberton,NA,180,Bedford,NA,2017,12
NA,NA,NA,150,Avon,NA,710,Highland,NA,2017,12
NA,NA,NA,1606,Wadsworth,NA,1204,Olmsted Falls,NA,2017,12
NA,NA,NA,1612,Walnut Ridge,NA,1086,New Albany,NA,2017,12
NA,NA,NA,1624,Massillon Washington,NA,138,Ashland,NA,2017,12
NA,NA,NA,842,La Salle,NA,1422,Sidney,NA,2017,12
NA,NA,NA,1719,Winton Woods,NA,118,Anderson,NA,2017,12
NA,NA,NA,304,Canfield,NA,1180,Notre Dame-Cathedral Latin,NA,2017,12
NA,NA,NA,1522,Tallmadge,NA,1384,St Vincent-St Mary,NA,2017,12
NA,NA,NA,342,Central Catholic,NA,392,Clyde,NA,2017,12
NA,NA,NA,168,Bay,NA,1224,Padua Franciscan,NA,2017,12
NA,NA,NA,188,Bellefontaine,NA,1544,Tri-Valley,NA,2017,12
NA,NA,NA,748,Independence,NA,218,Bishop Hartley,NA,2017,12
NA,NA,NA,1550,Trotwood-Madison,NA,476,Dunbar,NA,2017,12
NA,NA,NA,352,Chaminade Julienne,NA,1108,New Richmond,NA,2017,12
NA,NA,NA,1488,Steubenville,NA,310,Cardinal Mooney,NA,2017,12
NA,NA,NA,1246,Perry,NA,644,Girard,NA,2017,12
NA,NA,NA,378,Clear Fork,NA,190,Bellevue,NA,2017,12
NA,NA,NA,1416,Shelby,NA,1012,St Marys Memorial,NA,2017,12
NA,NA,NA,870,Licking Valley,NA,788,John Glenn,NA,2017,12
NA,NA,NA,1252,Philo,NA,758,Indian Valley,NA,2017,12
NA,NA,NA,1590,Valley View,NA,388,Clinton-Massie,NA,2017,12
NA,NA,NA,1744,Wyoming,NA,752,Indian Hill,NA,2017,12
NA,NA,NA,1460,South Range,NA,936,Manchester,NA,2017,12
NA,NA,NA,1706,Wickliffe,NA,226,Black River,NA,2017,12
NA,NA,NA,508,Eastwood,NA,1212,Otsego,NA,2017,12
NA,NA,NA,1260,Pleasant,NA,134,Archbold,NA,2017,12
NA,NA,NA,1696,Wheelersburg,NA,410,Columbus Academy,NA,2017,12
NA,NA,NA,1270,Portsmouth West,NA,794,Johnstown-Monroe,NA,2017,12
NA,NA,NA,1284,Reading,NA,1682,West Jefferson,NA,2017,12
NA,NA,NA,924,Madison,NA,369,Cincinnati Hills Christian Academy,NA,2017,12
NA,NA,NA,1328,Rootstown,NA,1174,Norwayne,NA,2017,12
NA,NA,NA,1058,Mogadore,NA,812,Kirtland,NA,2017,12
NA,NA,NA,862,Liberty-Benton,NA,708,Hicksville,NA,2017,12
NA,NA,NA,316,Carey,NA,720,Hillsdale,NA,2017,12
NA,NA,NA,1084,Nelsonville-York,NA,598,Fort Frye,NA,2017,12
NA,NA,NA,1450,Southeastern,NA,458,Dawson-Bryant,NA,2017,12
NA,NA,NA,874,Lima Central Catholic,NA,394,Coldwater,NA,2017,12
NA,NA,NA,958,Marion Local,NA,1468,Spencerville,NA,2017,12
NA,NA,NA,450,Dalton,NA,1716,Windham,NA,2017,12
NA,NA,NA,446,Cuyahoga Heights,NA,488,East Canton,NA,2017,12
NA,NA,NA,1374,St Paul,NA,298,Calvert,NA,2017,12
NA,NA,NA,990,McComb,NA,1228,Pandora-Gilboa,NA,2017,12
NA,NA,NA,454,Danville,NA,1540,Trimble,NA,2017,12
NA,NA,NA,484,Sciotoville Community,NA,1306,River,NA,2017,12
NA,NA,NA,438,Crestview,NA,1052,Minster,NA,2017,12
NA,NA,NA,852,Lehman Catholic,NA,1358,St John's,NA,2017,12
NA,NA,NA,1016,Mentor,NA,652,Glenville,NA,2007,13
NA,NA,NA,268,Brunswick,NA,730,Hoover,NA,2007,13
NA,NA,NA,717,Hilliard Darby,NA,474,Dublin Coffman,NA,2007,13
NA,NA,NA,1388,St Xavier,NA,396,Colerain,NA,2007,13
NA,NA,NA,980,Mayfield,NA,1118,Normandy,NA,2007,13
NA,NA,NA,138,Ashland,NA,1512,Sylvania Southview,NA,2007,13
NA,NA,NA,1348,Columbus St Francis DeSales,NA,902,Louisville,NA,2007,13
NA,NA,NA,1554,Turpin,NA,118,Anderson,NA,2007,13
NA,NA,NA,828,Lakeview,NA,824,Lake Catholic,NA,2007,13
NA,NA,NA,214,Big Walnut,NA,392,Clyde,NA,2007,13
NA,NA,NA,1162,Northwest,NA,870,Licking Valley,NA,2007,13
NA,NA,NA,752,Indian Hill,NA,1062,Lemon-Monroe,NA,2007,13
NA,NA,NA,310,Cardinal Mooney,NA,1488,Steubenville,NA,2007,13
NA,NA,NA,508,Eastwood,NA,1260,Pleasant,NA,2007,13
NA,NA,NA,1344,St Clairsville,NA,1676,Westfall,NA,2007,13
NA,NA,NA,394,Coldwater,NA,388,Clinton-Massie,NA,2007,13
NA,NA,NA,1460,South Range,NA,1580,Ursuline,NA,2007,13
NA,NA,NA,1234,Patrick Henry,NA,862,Liberty-Benton,NA,2007,13
NA,NA,NA,220,Bishop Ready,NA,614,Fredericktown,NA,2007,13
NA,NA,NA,1682,West Jefferson,NA,958,Marion Local,NA,2007,13
NA,NA,NA,732,Hopewell-Loudon,NA,1374,St Paul,NA,2007,13
NA,NA,NA,136,Arlington,NA,100,Ada,NA,2007,13
NA,NA,NA,1090,Newark Catholic,NA,1406,Shadyside,NA,2007,13
NA,NA,NA,852,Lehman Catholic,NA,324,Catholic Central,NA,2007,13
NA,NA,NA,1354,St Ignatius,NA,1498,Strongsville,NA,2008,13
NA,NA,NA,730,Hoover,NA,650,GlenOak,NA,2008,13
NA,NA,NA,716,Hilliard Davidson,NA,1254,Pickerington Central,NA,2008,13
NA,NA,NA,396,Colerain,NA,522,Elder,NA,2008,13
NA,NA,NA,724,Archbishop Hoban,NA,1522,Tallmadge,NA,2008,13
NA,NA,NA,710,Highland,NA,1512,Sylvania Southview,NA,2008,13
NA,NA,NA,1348,Columbus St Francis DeSales,NA,902,Louisville,NA,2008,13
NA,NA,NA,1719,Winton Woods,NA,118,Anderson,NA,2008,13
NA,NA,NA,1614,Walsh Jesuit,NA,146,Aurora,NA,2008,13
NA,NA,NA,150,Avon,NA,214,Big Walnut,NA,2008,13
NA,NA,NA,472,Dover,NA,870,Licking Valley,NA,2008,13
NA,NA,NA,502,Eastmoor Academy,NA,890,Logan Elm,NA,2008,13
NA,NA,NA,1488,Steubenville,NA,1246,Perry,NA,2008,13
NA,NA,NA,636,Genoa Area,NA,1214,Ottawa-Glandorf,NA,2008,13
NA,NA,NA,968,Martins Ferry,NA,1100,New Lexington,NA,2008,13
NA,NA,NA,394,Coldwater,NA,132,Archbishop Alter,NA,2008,13
NA,NA,NA,1580,Ursuline,NA,812,Kirtland,NA,2008,13
NA,NA,NA,1234,Patrick Henry,NA,862,Liberty-Benton,NA,2008,13
NA,NA,NA,220,Bishop Ready,NA,866,Liberty Union,NA,2008,13
NA,NA,NA,1682,West Jefferson,NA,958,Marion Local,NA,2008,13
NA,NA,NA,732,Hopewell-Loudon,NA,1374,St Paul,NA,2008,13
NA,NA,NA,100,Ada,NA,1358,St John's,NA,2008,13
NA,NA,NA,1306,River,NA,934,Malvern,NA,2008,13
NA,NA,NA,1004,Mechanicsburg,NA,852,Lehman Catholic,NA,2008,13
NA,NA,NA,652,Glenville,NA,1428,Solon,NA,2009,13
NA,NA,NA,306,Canton McKinley,NA,1624,Massillon Washington,NA,2009,13
NA,NA,NA,474,Dublin Coffman,NA,716,Hilliard Davidson,NA,2009,13
NA,NA,NA,522,Elder,NA,118,Anderson,NA,2009,13
NA,NA,NA,824,Lake Catholic,NA,138,Ashland,NA,2009,13
NA,NA,NA,1350,Toledo St Francis DeSales,NA,944,Maple Heights,NA,2009,13
NA,NA,NA,962,Marion-Franklin,NA,258,Brookhaven,NA,2009,13
NA,NA,NA,1550,Trotwood-Madison,NA,1719,Winton Woods,NA,2009,13
NA,NA,NA,310,Cardinal Mooney,NA,1264,Poland Seminary,NA,2009,13
NA,NA,NA,1348,Columbus St Francis DeSales,NA,224,Bishop Watterson,NA,2009,13
NA,NA,NA,1488,Steubenville,NA,472,Dover,NA,2009,13
NA,NA,NA,1414,Shawnee,NA,1744,Wyoming,NA,2009,13
NA,NA,NA,346,Chagrin Falls,NA,1724,Woodridge,NA,2009,13
NA,NA,NA,1214,Ottawa-Glandorf,NA,1210,Orrville,NA,2009,13
NA,NA,NA,426,Coshocton,NA,760,Ironton,NA,2009,13
NA,NA,NA,388,Clinton-Massie,NA,132,Archbishop Alter,NA,2009,13
NA,NA,NA,446,Cuyahoga Heights,NA,1580,Ursuline,NA,2009,13
NA,NA,NA,1234,Patrick Henry,NA,1532,Tinora,NA,2009,13
NA,NA,NA,614,Fredericktown,NA,1300,Ridgewood,NA,2009,13
NA,NA,NA,1352,St Henry,NA,394,Coldwater,NA,2009,13
NA,NA,NA,1742,Wynford,NA,1374,St Paul,NA,2009,13
NA,NA,NA,1358,St John's,NA,100,Ada,NA,2009,13
NA,NA,NA,934,Malvern,NA,681,Grove City Christian,NA,2009,13
NA,NA,NA,958,Marion Local,NA,602,Fort Loramie,NA,2009,13
NA,NA,NA,1428,Solon,NA,1346,St Edward,NA,2010,13
NA,NA,NA,1360,St John's Jesuit,NA,1704,Whitmer,NA,2010,13
NA,NA,NA,1254,Pickerington Central,NA,716,Hilliard Davidson,NA,2010,13
NA,NA,NA,1638,Wayne,NA,1388,St Xavier,NA,2010,13
NA,NA,NA,138,Ashland,NA,824,Lake Catholic,NA,2010,13
NA,NA,NA,944,Maple Heights,NA,1204,Olmsted Falls,NA,2010,13
NA,NA,NA,214,Big Walnut,NA,822,Lake,NA,2010,13
NA,NA,NA,1550,Trotwood-Madison,NA,810,Kings,NA,2010,13
NA,NA,NA,274,Buchtel,NA,310,Cardinal Mooney,NA,2010,13
NA,NA,NA,224,Bishop Watterson,NA,406,Columbian,NA,2010,13
NA,NA,NA,964,Marlington,NA,472,Dover,NA,2010,13
NA,NA,NA,510,Eaton,NA,998,Archbishop McNicholas,NA,2010,13
NA,NA,NA,936,Manchester,NA,346,Chagrin Falls,NA,2010,13
NA,NA,NA,636,Genoa Area,NA,1210,Orrville,NA,2010,13
NA,NA,NA,760,Ironton,NA,218,Bishop Hartley,NA,2010,13
NA,NA,NA,804,Kenton,NA,132,Archbishop Alter,NA,2010,13
NA,NA,NA,1580,Ursuline,NA,812,Kirtland,NA,2010,13
NA,NA,NA,874,Lima Central Catholic,NA,720,Hillsdale,NA,2010,13
NA,NA,NA,1186,Oak Hill,NA,614,Fredericktown,NA,2010,13
NA,NA,NA,394,Coldwater,NA,1682,West Jefferson,NA,2010,13
NA,NA,NA,992,McDonald,NA,1058,Mogadore,NA,2010,13
NA,NA,NA,1358,St John's,NA,990,McComb,NA,2010,13
NA,NA,NA,1406,Shadyside,NA,250,Bridgeport,NA,2010,13
NA,NA,NA,1052,Minster,NA,852,Lehman Catholic,NA,2010,13
NA,NA,NA,1016,Mentor,NA,1354,St Ignatius,NA,2011,13
NA,NA,NA,1704,Whitmer,NA,1606,Wadsworth,NA,2011,13
NA,NA,NA,716,Hilliard Davidson,NA,1254,Pickerington Central,NA,2011,13
NA,NA,NA,1056,Archbishop Moeller,NA,1388,St Xavier,NA,2011,13
NA,NA,NA,1614,Walsh Jesuit,NA,146,Aurora,NA,2011,13
NA,NA,NA,150,Avon,NA,406,Columbian,NA,2011,13
NA,NA,NA,962,Marion-Franklin,NA,1544,Tri-Valley,NA,2011,13
NA,NA,NA,1550,Trotwood-Madison,NA,810,Kings,NA,2011,13
NA,NA,NA,346,Chagrin Falls,NA,1384,St Vincent-St Mary,NA,2011,13
NA,NA,NA,526,Elida,NA,502,Eastmoor Academy,NA,2011,13
NA,NA,NA,310,Cardinal Mooney,NA,472,Dover,NA,2011,13
NA,NA,NA,1414,Shawnee,NA,796,Jonathan Alder,NA,2011,13
NA,NA,NA,644,Girard,NA,1174,Norwayne,NA,2011,13
NA,NA,NA,804,Kenton,NA,218,Bishop Hartley,NA,2011,13
NA,NA,NA,426,Coshocton,NA,794,Johnstown-Monroe,NA,2011,13
NA,NA,NA,352,Chaminade-Julienne,NA,388,Clinton-Massie,NA,2011,13
NA,NA,NA,812,Kirtland,NA,436,Crestview,NA,2011,13
NA,NA,NA,1234,Patrick Henry,NA,708,Hicksville,NA,2011,13
NA,NA,NA,1742,Wynford,NA,1586,Valley,NA,2011,13
NA,NA,NA,394,Coldwater,NA,1682,West Jefferson,NA,2011,13
NA,NA,NA,1668,Western Reserve,NA,1406,Shadyside,NA,2011,13
NA,NA,NA,854,Leipsic,NA,1358,St John's,NA,2011,13
NA,NA,NA,172,Beallsville,NA,278,Buckeye Central,NA,2011,13
NA,NA,NA,958,Marion Local,NA,1052,Minster,NA,2011,13
NA,NA,NA,1016,Mentor,NA,1354,St Ignatius,NA,2012,13
NA,NA,NA,1624,Massillon Washington,NA,1704,Whitmer,NA,2012,13
NA,NA,NA,1255,Pickerington North,NA,716,Hilliard Davidson,NA,2012,13
NA,NA,NA,396,Colerain,NA,1056,Archbishop Moeller,NA,2012,13
NA,NA,NA,360,Chardon,NA,146,Aurora,NA,2012,13
NA,NA,NA,150,Avon,NA,342,Central Catholic,NA,2012,13
NA,NA,NA,1086,New Albany,NA,962,Marion-Franklin,NA,2012,13
NA,NA,NA,1554,Turpin,NA,1550,Trotwood-Madison,NA,2012,13
NA,NA,NA,346,Chagrin Falls,NA,1384,St Vincent-St Mary,NA,2012,13
NA,NA,NA,1080,Napoleon,NA,190,Bellevue,NA,2012,13
NA,NA,NA,472,Dover,NA,1680,West Holmes,NA,2012,13
NA,NA,NA,402,Thurgood Marshall,NA,144,Athens,NA,2012,13
NA,NA,NA,256,Brookfield,NA,1174,Norwayne,NA,2012,13
NA,NA,NA,218,Bishop Hartley,NA,1214,Ottawa-Glandorf,NA,2012,13
NA,NA,NA,1344,St Clairsville,NA,794,Johnstown-Monroe,NA,2012,13
NA,NA,NA,388,Clinton-Massie,NA,1042,Milton-Union,NA,2012,13
NA,NA,NA,812,Kirtland,NA,1580,Ursuline,NA,2012,13
NA,NA,NA,862,Liberty-Benton,NA,1234,Patrick Henry,NA,2012,13
NA,NA,NA,1586,Valley,NA,866,Liberty Union,NA,2012,13
NA,NA,NA,394,Coldwater,NA,430,Covington,NA,2012,13
NA,NA,NA,1058,Mogadore,NA,1751,Youngstown Christian,NA,2012,13
NA,NA,NA,990,McComb,NA,1358,St John's,NA,2012,13
NA,NA,NA,454,Danville,NA,1090,Newark Catholic,NA,2012,13
NA,NA,NA,1352,St Henry,NA,958,Marion Local,NA,2012,13
NA,NA,NA,652,Glenville,NA,922,Madison,NA,2013,13
NA,NA,NA,710,Highland,NA,150,Avon,NA,2013,13
NA,NA,NA,1086,New Albany,NA,1750,Zanesville,NA,2013,13
NA,NA,NA,904,Loveland,NA,1074,Mount Healthy,NA,2013,13
NA,NA,NA,1384,St Vincent-St Mary,NA,738,Hubbard,NA,2013,13
NA,NA,NA,342,Central Catholic,NA,392,Clyde,NA,2013,13
NA,NA,NA,144,Athens,NA,962,Marion-Franklin,NA,2013,13
NA,NA,NA,1534,Tippecanoe,NA,1550,Trotwood-Madison,NA,2013,13
NA,NA,NA,196,Benedictine,NA,310,Cardinal Mooney,NA,2013,13
NA,NA,NA,272,Bryan,NA,804,Kenton,NA,2013,13
NA,NA,NA,1488,Steubenville,NA,758,Indian Valley,NA,2013,13
NA,NA,NA,132,Archbishop Alter,NA,388,Clinton-Massie,NA,2013,13
NA,NA,NA,936,Manchester,NA,436,Crestview,NA,2013,13
NA,NA,NA,394,Coldwater,NA,746,Huron,NA,2013,13
NA,NA,NA,218,Bishop Hartley,NA,1696,Wheelersburg,NA,2013,13
NA,NA,NA,1682,West Jefferson,NA,158,Badin,NA,2013,13
NA,NA,NA,812,Kirtland,NA,1058,Mogadore,NA,2013,13
NA,NA,NA,1646,Wayne Trace,NA,100,Ada,NA,2013,13
NA,NA,NA,1090,Newark Catholic,NA,220,Bishop Ready,NA,2013,13
NA,NA,NA,1004,Mechanicsburg,NA,1688,West Liberty-Salem,NA,2013,13
NA,NA,NA,1668,Western Reserve,NA,1374,St Paul,NA,2013,13
NA,NA,NA,1358,St John's,NA,136,Arlington,NA,2013,13
NA,NA,NA,1540,Trimble,NA,1406,Shadyside,NA,2013,13
NA,NA,NA,1538,Triad,NA,958,Marion Local,NA,2013,13
NA,NA,NA,1346,St Edward,NA,148,Austintown-Fitch,NA,2013,13
NA,NA,NA,1354,St Ignatius,NA,1016,Mentor,NA,2013,13
NA,NA,NA,716,Hilliard Davidson,NA,1638,Wayne,NA,2013,13
NA,NA,NA,396,Colerain,NA,1056,Archbishop Moeller,NA,2013,13
NA,NA,NA,180,Bedford,NA,980,Mayfield,NA,2014,13
NA,NA,NA,1030,Midview,NA,1116,Nordonia,NA,2014,13
NA,NA,NA,1202,Olentangy,NA,475,Dublin Scioto,NA,2014,13
NA,NA,NA,842,La Salle,NA,1074,Mount Healthy,NA,2014,13
NA,NA,NA,738,Hubbard,NA,1384,St Vincent-St Mary,NA,2014,13
NA,NA,NA,342,Central Catholic,NA,392,Clyde,NA,2014,13
NA,NA,NA,144,Athens,NA,1348,Columbus St Francis DeSales,NA,2014,13
NA,NA,NA,1616,Wapakoneta,NA,1550,Trotwood-Madison,NA,2014,13
NA,NA,NA,196,Benedictine,NA,168,Bay,NA,2014,13
NA,NA,NA,804,Kenton,NA,1634,Wauseon,NA,2014,13
NA,NA,NA,186,Beechcroft,NA,1488,Steubenville,NA,2014,13
NA,NA,NA,132,Archbishop Alter,NA,388,Clinton-Massie,NA,2014,13
NA,NA,NA,340,Canton Central Catholic,NA,1580,Ursuline,NA,2014,13
NA,NA,NA,394,Coldwater,NA,862,Liberty-Benton,NA,2014,13
NA,NA,NA,218,Bishop Hartley,NA,1696,Wheelersburg,NA,2014,13
NA,NA,NA,369,Cincinnati Hills Christian Academy,NA,1682,West Jefferson,NA,2014,13
NA,NA,NA,900,Loudonville,NA,812,Kirtland,NA,2014,13
NA,NA,NA,1532,Tinora,NA,1742,Wynford,NA,2014,13
NA,NA,NA,334,Centerburg,NA,1586,Valley,NA,2014,13
NA,NA,NA,1688,West Liberty-Salem,NA,1052,Minster,NA,2014,13
NA,NA,NA,1374,St Paul,NA,1668,Western Reserve,NA,2014,13
NA,NA,NA,136,Arlington,NA,412,Columbus Grove,NA,2014,13
NA,NA,NA,1406,Shadyside,NA,1540,Trimble,NA,2014,13
NA,NA,NA,958,Marion Local,NA,852,Lehman Catholic,NA,2014,13
NA,NA,NA,740,Hudson,NA,1016,Mentor,NA,2014,13
NA,NA,NA,1671,Westerville Central,NA,1346,St Edward,NA,2014,13
NA,NA,NA,837,Lakota West,NA,1638,Wayne,NA,2014,13
NA,NA,NA,1056,Archbishop Moeller,NA,1388,St Xavier,NA,2014,13
NA,NA,NA,740,Hudson,NA,980,Mayfield,NA,2015,13
NA,NA,NA,652,Glenville,NA,1248,Perrysburg,NA,2015,13
NA,NA,NA,1244,Perry,NA,1741,Worthington Kilbourne,NA,2015,13
NA,NA,NA,842,La Salle,NA,810,Kings,NA,2015,13
NA,NA,NA,724,Archbishop Hoban,NA,1384,St Vincent-St Mary,NA,2015,13
NA,NA,NA,196,Benedictine,NA,342,Central Catholic,NA,2015,13
