"TeamID","City","School","Yr","Reg","Div","YrID","Wins","Losses"
"1556","New Philadelphia","Tuscarawas Central Catholic",2012,21,6,"2012_1556","4","6"
"848","Thompson","Ledgemont",2012,21,6,"2012_848","5","5"
"1654","Wellsville","Wellsville",2012,21,6,"2012_1654","4","6"
"1362","Bellaire","St John Central",2012,21,6,"2012_1362","4","6"
"1494","Strasburg","Strasburg-Franklin",2012,21,6,"2012_1494","2","8"
"450","Dalton","Dalton",2012,21,6,"2012_450","4","6"
"1094","Newbury","Newbury",2012,21,6,"2012_1094","3","7"
"250","Bridgeport","Bridgeport",2012,21,6,"2012_250","2","8"
"1536","Toronto","Toronto",2012,21,6,"2012_1536","3","7"
"348","Southington","Chalker",2012,21,6,"2012_348","4","6"
"1716","Windham","Windham",2012,21,6,"2012_1716","3","7"
"1294","Richmond Heights","Richmond Heights",2012,21,6,"2012_1294","2","8"
"974","Vienna","Mathews",2012,21,6,"2012_974","1","9"
"912","Cleveland Heights","Lutheran East",2012,21,6,"2012_912","1","9"
"1364","Cleveland","Villa Angela-St Joseph",2012,21,6,"2012_1364","1","9"
"768","North Jackson","Jackson-Milton",2012,21,6,"2012_768","0","10"
"996","Sebring","McKinley",2012,21,6,"2012_996","0","10"
"990","McComb","McComb",2012,22,6,"2012_990","10","0"
"1370","Fremont","St Joseph Central Catholic",2012,22,6,"2012_1370","9","1"
"854","Leipsic","Leipsic",2012,22,6,"2012_854","8","2"
"1374","Norwalk","St Paul",2012,22,6,"2012_1374","7","3"
"298","Tiffin","Calvert",2012,22,6,"2012_298","6","4"
"1358","Delphos","St John's",2012,22,6,"2012_1358","6","4"
"1216","Toledo","Ottawa Hills",2012,22,6,"2012_1216","7","3"
"136","Arlington","Arlington",2012,22,6,"2012_136","7","3"
"520","Edon","Edon",2012,22,6,"2012_520","7","3"
"438","Convoy","Crestview",2012,22,6,"2012_438","5","5"
"154","Defiance","Ayersville",2012,22,6,"2012_154","5","5"
"1064","Monroeville","Monroeville",2012,22,6,"2012_1064","4","6"
"1228","Pandora","Pandora-Gilboa",2012,22,6,"2012_1228","5","5"
"1242","Lima","Perry",2012,22,6,"2012_1242","4","6"
"343","Toledo","Toledo Christian",2012,22,6,"2012_343","4","6"
"1066","Montpelier","Montpelier",2012,22,6,"2012_1066","3","7"
"722","West Unity","Hilltop",2012,22,6,"2012_722","4","6"
"128","Arcadia","Arcadia",2012,22,6,"2012_128","4","6"
"1060","Sycamore","Mohawk",2012,22,6,"2012_1060","3","7"
"1446","Greenwich","South Central",2012,22,6,"2012_1446","3","7"
"1130","North Baltimore","North Baltimore",2012,22,6,"2012_1130","2","8"
"1372","Sandusky","St Mary Central Catholic",2012,22,6,"2012_1372","2","8"
"512","Edgerton","Edgerton",2012,22,6,"2012_512","2","8"
"726","Holgate","Holgate",2012,22,6,"2012_726","2","8"
"452","Lakeside","Danbury",2012,22,6,"2012_452","2","8"
"424","Rawson","Cory-Rawson",2012,22,6,"2012_424","2","8"
"312","Oregon","Cardinal Stritch",2012,22,6,"2012_312","1","9"
"1594","Vanlue","Vanlue",2012,22,6,"2012_1594","1","9"
"126","Antwerp","Antwerp",2012,22,6,"2012_126","0","10"
"1386","Fostoria","St Wendelin",2012,22,6,"2012_1386","0","1"
"454","Danville","Danville",2012,23,6,"2012_454","9","1"
"1090","Newark","Newark Catholic",2012,23,6,"2012_1090","8","2"
"1540","Glouster","Trimble",2012,23,6,"2012_1540","9","1"
"222","Zanesville","Bishop Rosecrans",2012,23,6,"2012_222","7","3"
"1514","Willow Wood","Symmes Valley",2012,23,6,"2012_1514","8","2"
"400","North Robinson","Colonel Crawford",2012,23,6,"2012_400","8","2"
"553","Lancaster","Fairfield Christian Academy",2012,23,6,"2012_553","8","2"
"1306","Hannibal","River",2012,23,6,"2012_1306","7","3"
"494","Reedsville","Eastern",2012,23,6,"2012_494","6","4"
"1178","Portsmouth","Notre Dame",2012,23,6,"2012_1178","7","3"
"172","Beallsville","Beallsville",2012,23,6,"2012_172","5","5"
"1262","Plymouth","Plymouth",2012,23,6,"2012_1262","5","5"
"1454","Racine","Southern",2012,23,6,"2012_1454","4","6"
"681","Grove City","Grove City Christian",2012,23,6,"2012_681","5","5"
"484","Portsmouth","Sciotoville Community School",2012,23,6,"2012_484","4","6"
"618","New Matamoras","Frontier",2012,23,6,"2012_618","4","6"
"908","Lucas","Lucas",2012,23,6,"2012_908","3","7"
"278","New Washington","Buckeye Central",2012,23,6,"2012_278","2","8"
"594","Lancaster","Fisher Catholic",2012,23,6,"2012_594","3","7"
"296","Caldwell","Caldwell",2012,23,6,"2012_296","2","8"
"946","Ashland","Mapleton",2012,23,6,"2012_946","2","8"
"1628","Waterford","Waterford",2012,23,6,"2012_1628","2","8"
"1453","Crown City","South Gallia",2012,23,6,"2012_1453","2","8"
"668","Franklin Furnace","Green",2012,23,6,"2012_668","3","7"
"1036","Corning","Miller",2012,23,6,"2012_1036","1","9"
"105","Columbus","Africentric",2012,23,6,"2012_105","0","10"
"432","Crestline","Crestline",2012,23,6,"2012_432","0","10"
"1040","Millersport","Millersport",2012,23,6,"2012_1040","0","10"
"1296","Morral","Ridgedale",2012,23,6,"2012_1296","0","10"
"100","Ada","Ada",2012,24,6,"2012_100","9","1"
"1052","Minster","Minster",2012,24,6,"2012_1052","8","2"
"958","Maria Stein","Marion Local",2012,24,6,"2012_958","8","2"
"1352","St Henry","St Henry",2012,24,6,"2012_1352","7","3"
"602","Fort Loramie","Fort Loramie",2012,24,6,"2012_602","8","2"
"246","Bradford","Bradford",2012,24,6,"2012_246","8","2"
"1562","Lewisburg","Tri-County North",2012,24,6,"2012_1562","7","3"
"1642","Waynesfield","Waynesfield-Goshen",2012,24,6,"2012_1642","4","6"
"9272","Cincinnati","Cincinnati College Prep",2012,24,6,"2012_9272","4","4"
"1452","South Charleston","Southeastern Local",2012,24,6,"2012_1452","5","5"
"852","Sidney","Lehman Catholic",2012,24,6,"2012_852","4","5"
"776","Dayton","Jefferson Township",2012,24,6,"2012_776","5","4"
"9461","Cincinnati","Gamble Montessori",2012,24,6,"2012_9461","5","4"
"1104","Hamilton","New Miami",2012,24,6,"2012_1104","4","5"
"368","Cincinnati","Cincinnati Country Day",2012,24,6,"2012_368","4","5"
"604","Fort Recovery","Fort Recovery",2012,24,6,"2012_604","3","7"
"667","Indian Springs","Cincinnati Christian",2012,24,6,"2012_667","2","8"
"324","Springfield","Catholic Central",2012,24,6,"2012_324","2","8"
"1298","Ridgeway","Ridgemont",2012,24,6,"2012_1298","5","5"
"328","Cedarville","Cedarville",2012,24,6,"2012_328","1","8"
"1092","New Bremen","New Bremen",2012,24,6,"2012_1092","2","8"
"130","Arcanum","Arcanum",2012,24,6,"2012_130","3","7"
"886","Lockland","Lockland",2012,24,6,"2012_886","2","8"
"576","Fayetteville","Fayetteville",2012,24,6,"2012_576","2","8"
"938","Manchester","Manchester",2012,24,6,"2012_938","1","8"
"122","Ansonia","Ansonia",2012,24,6,"2012_122","1","9"
"1576","McGuffey","Upper Scioto Valley",2012,24,6,"2012_1576","1","9"
"694","Dola","Hardin Northern",2012,24,6,"2012_694","0","10"
"1054","Union City","Mississinawa Valley",2012,24,6,"2012_1054","0","10"
"1310","DeGraff","Riverside",2012,24,6,"2012_1310","0","9"
"1340","St Bernard","St Bernard-Elmwood Place",2012,24,6,"2012_1340","0","8"
"717","Hilliard","Hilliard Darby",2012,3,1,"2012_717","10","0"
"474","Dublin","Dublin Coffman",2012,3,1,"2012_474","9","1"
"1202","Lewis Center","Olentangy",2012,3,1,"2012_1202","9","1"
"1255","Pickerington","Pickerington North",2012,3,1,"2012_1255","9","1"
"1254","Pickerington","Pickerington Central",2012,3,1,"2012_1254","7","2"
"475","Dublin","Dublin Scioto",2012,3,1,"2012_475","8","2"
"716","Hilliard","Hilliard Davidson",2012,3,1,"2012_716","8","2"
"1674","Westerville","Westerville South",2012,3,1,"2012_1674","8","2"
"1671","Westerville","Westerville Central",2012,3,1,"2012_1671","7","3"
"1290","Reynoldsburg","Reynoldsburg",2012,3,1,"2012_1290","7","3"
"876","Gahanna","Gahanna-Lincoln",2012,3,1,"2012_876","7","3"
"1342","Columbus","St Charles",2012,3,1,"2012_1342","5","4"
"1203","Powell","Olentangy Liberty",2012,3,1,"2012_1203","7","3"
"1572","Upper Arlington","Upper Arlington",2012,3,1,"2012_1572","6","4"
"1211","Lewis Center","Olentangy Orange",2012,3,1,"2012_1211","6","4"
"680","Grove City","Grove City",2012,3,1,"2012_680","5","5"
"1552","Troy","Troy",2012,3,1,"2012_1552","4","6"
"704","Delaware","Delaware Hayes",2012,3,1,"2012_704","3","7"
"486","Dublin","Dublin Jerome",2012,3,1,"2012_486","4","6"
"713","Hilliard","Hilliard Bradley",2012,3,1,"2012_713","4","6"
"838","Lancaster","Lancaster",2012,3,1,"2012_838","3","7"
"970","Marysville","Marysville",2012,3,1,"2012_970","3","7"
"682","Groveport","Groveport-Madison",2012,3,1,"2012_682","1","9"
"1480","Springfield","Springfield",2012,3,1,"2012_1480","1","9"
"1088","Newark","Newark",2012,3,1,"2012_1088","2","8"
"1738","Worthington","Thomas Worthington",2012,3,1,"2012_1738","2","8"
"345","Grove City","Central Crossing",2012,3,1,"2012_345","2","8"
"1672","Westerville","Westerville North",2012,3,1,"2012_1672","0","10"
"1686","Galloway","Westland",2012,3,1,"2012_1686","0","9"
"396","Cincinnati","Colerain",2012,4,1,"2012_396","10","0"
"1470","Springboro","Springboro",2012,4,1,"2012_1470","10","0"
"1056","Cincinnati","Archbishop Moeller",2012,4,1,"2012_1056","7","3"
"522","Cincinnati","Elder",2012,4,1,"2012_522","7","3"
"1508","Cincinnati","Sycamore",2012,4,1,"2012_1508","9","1"
"1638","Huber Heights","Wayne",2012,4,1,"2012_1638","7","3"
"836","Liberty Township","Lakota East",2012,4,1,"2012_836","7","3"
"1388","Cincinnati","St Xavier",2012,4,1,"2012_1388","6","4"
"1020","Miamisburg","Miamisburg",2012,4,1,"2012_1020","7","3"
"837","West Chester","Lakota West",2012,4,1,"2012_837","8","2"
"904","Loveland","Loveland",2012,4,1,"2012_904","6","4"
"1720","Cincinnati","Withrow",2012,4,1,"2012_1720","7","3"
"178","Beavercreek","Beavercreek",2012,4,1,"2012_178","7","3"
"1142","Clayton","Northmont",2012,4,1,"2012_1142","7","3"
"336","Centerville","Centerville",2012,4,1,"2012_336","6","4"
"972","Mason","Mason",2012,4,1,"2012_972","6","4"
"1610","Cincinnati","Walnut Hills",2012,4,1,"2012_1610","5","5"
"846","Lebanon","Lebanon",2012,4,1,"2012_846","6","4"
"1746","Xenia","Xenia",2012,4,1,"2012_1746","6","4"
"1188","Cincinnati","Oak Hills",2012,4,1,"2012_1188","5","5"
"842","Cincinnati","La Salle",2012,4,1,"2012_842","4","6"
"646","Cincinnati","Glen Este",2012,4,1,"2012_646","4","6"
"550","Fairfield","Fairfield",2012,4,1,"2012_550","2","8"
"1666","Cincinnati","Western Hills",2012,4,1,"2012_1666","5","5"
"1026","Middletown","Middletown",2012,4,1,"2012_1026","4","6"
"807","Kettering","Kettering Fairmont",2012,4,1,"2012_807","2","8"
"685","Hamilton","Hamilton",2012,4,1,"2012_685","3","7"
"1274","Cincinnati","Princeton",2012,4,1,"2012_1274","1","9"
"548","Fairborn","Fairborn",2012,4,1,"2012_548","1","9"
"1034","Milford","Milford",2012,4,1,"2012_1034","1","9"
"1522","Tallmadge","Tallmadge",2012,5,2,"2012_1522","8","2"
"1326","Kent","Roosevelt",2012,5,2,"2012_1326","9","1"
"146","Aurora","Aurora",2012,5,2,"2012_146","9","1"
"360","Chardon","Chardon",2012,5,2,"2012_360","8","2"
"736","Warren","Howland",2012,5,2,"2012_736","8","2"
"1106","New Philadelphia","New Philadelphia",2012,5,2,"2012_1106","8","2"
"528","Akron","Ellet",2012,5,2,"2012_528","8","2"
"802","Chagrin Falls","Kenston",2012,5,2,"2012_802","6","4"
"422","Copley","Copley",2012,5,2,"2012_422","6","4"
"922","Madison","Madison",2012,5,2,"2012_922","6","4"
"1678","Chesterland","West Geauga",2012,5,2,"2012_1678","4","6"
"112","Alliance","Alliance",2012,5,2,"2012_112","4","6"
"902","Louisville","Louisville",2012,5,2,"2012_902","5","5"
"822","Uniontown","Lake",2012,5,2,"2012_822","3","7"
"592","Akron","Firestone",2012,5,2,"2012_592","5","5"
"1472","Akron","Springfield",2012,5,2,"2012_1472","3","7"
"800","Akron","Kenmore",2012,5,2,"2012_800","5","5"
"626","Akron","Garfield",2012,5,2,"2012_626","4","6"
"428","Akron","Coventry",2012,5,2,"2012_428","4","6"
"1614","Cuyahoga Falls","Walsh Jesuit",2012,5,2,"2012_1614","3","6"
"304","Canfield","Canfield",2012,5,2,"2012_304","2","8"
"140","Ashtabula","Lakeside",2012,5,2,"2012_140","1","9"
"634","Geneva","Geneva",2012,5,2,"2012_634","3","7"
"160","Barberton","Barberton",2012,5,2,"2012_160","2","8"
"1288","Richfield","Revere",2012,5,2,"2012_1288","1","9"
"1530","Canton","Timken",2012,5,2,"2012_1530","1","9"
"478","Akron","East",2012,5,2,"2012_478","0","10"
"698","Painesville","Harvey",2012,5,2,"2012_698","0","10"
"406","Tiffin","Columbian",2012,6,2,"2012_406","10","0"
"342","Toledo","Central Catholic",2012,6,2,"2012_342","9","1"
"1684","Westlake","Westlake",2012,6,2,"2012_1684","9","1"
"150","Avon","Avon",2012,6,2,"2012_150","9","1"
"1248","Perrysburg","Perrysburg",2012,6,2,"2012_1248","8","2"
"926","Mansfield","Madison Comprehensive",2012,6,2,"2012_926","9","1"
"1030","Grafton","Midview",2012,6,2,"2012_1030","9","1"
"940","Mansfield","Mansfield",2012,6,2,"2012_940","8","2"
"710","Medina","Highland",2012,6,2,"2012_710","7","3"
"1160","Norwalk","Norwalk",2012,6,2,"2012_1160","7","3"
"1324","Toledo","Rogers",2012,6,2,"2012_1324","6","4"
"976","Maumee","Maumee",2012,6,2,"2012_976","6","4"
"1410","East Cleveland","Shaw",2012,6,2,"2012_1410","5","5"
"856","Lexington","Lexington",2012,6,2,"2012_856","5","5"
"372","Oregon","Clay",2012,6,2,"2012_372","5","5"
"200","Berea","Berea",2012,6,2,"2012_200","3","7"
"180","Bedford","Bedford",2012,6,2,"2012_180","5","5"
"1394","Sandusky","Sandusky",2012,6,2,"2012_1394","3","7"
"1350","Toledo","Toledo St Francis DeSales",2012,6,2,"2012_1350","3","7"
"944","Maple Heights","Maple Heights",2012,6,2,"2012_944","4","6"
"1204","Olmsted Falls","Olmsted Falls",2012,6,2,"2012_1204","2","8"
"616","Fremont","Fremont Ross",2012,6,2,"2012_616","3","7"
"1510","Sylvania","Sylvania Northview",2012,6,2,"2012_1510","3","7"
"242","Bowling Green","Bowling Green",2012,6,2,"2012_242","3","7"
"390","Lodi","Cloverleaf",2012,6,2,"2012_390","3","7"
"1398","Toledo","Scott",2012,6,2,"2012_1398","3","7"
"1118","Parma","Normandy",2012,6,2,"2012_1118","2","8"
"1476","Holland","Springfield",2012,6,2,"2012_1476","1","9"
"398","Cleveland","Collinwood",2012,6,2,"2012_398","0","10"
"1734","Toledo","Woodward",2012,6,2,"2012_1734","0","10"
"1544","Dresden","Tri-Valley",2012,7,2,"2012_1544","10","0"
"1750","Zanesville","Zanesville",2012,7,2,"2012_1750","9","1"
"962","Columbus","Marion-Franklin",2012,7,2,"2012_962","9","1"
"1086","New Albany","New Albany",2012,7,2,"2012_1086","8","2"
"186","Columbus","Beechcroft",2012,7,2,"2012_186","8","1"
"868","Pataskala","Licking Heights",2012,7,2,"2012_868","10","0"
"302","Canal Winchester","Canal Winchester",2012,7,2,"2012_302","8","2"
"1528","New Carlisle","Tecumseh",2012,7,2,"2012_1528","8","2"
"1612","Columbus","Walnut Ridge",2012,7,2,"2012_1612","7","3"
"258","Columbus","Brookhaven",2012,7,2,"2012_258","7","3"
"686","Columbus","Hamilton Township",2012,7,2,"2012_686","7","3"
"138","Ashland","Ashland",2012,7,2,"2012_138","6","4"
"1526","Ashville","Teays Valley",2012,7,2,"2012_1526","5","5"
"1032","Columbus","Mifflin",2012,7,2,"2012_1032","7","3"
"1078","Mount Vernon","Mount Vernon",2012,7,2,"2012_1078","5","5"
"214","Sunbury","Big Walnut",2012,7,2,"2012_214","6","4"
"184","Bellbrook","Bellbrook",2012,7,2,"2012_184","5","5"
"1140","Columbus","Northland",2012,7,2,"2012_1140","5","5"
"364","Chillicothe","Chillicothe",2012,7,2,"2012_364","4","6"
"1736","Wooster","Wooster",2012,7,2,"2012_1736","3","7"
"1656","Columbus","West",2012,7,2,"2012_1656","5","5"
"1741","Columbus","Worthington Kilbourne",2012,7,2,"2012_1741","3","7"
"1618","Vincent","Warren",2012,7,2,"2012_1618","4","6"
"1698","Columbus","Whetstone",2012,7,2,"2012_1698","4","6"
"1632","Pataskala","Watkins Memorial",2012,7,2,"2012_1632","2","8"
"888","Logan","Logan",2012,7,2,"2012_888","2","8"
"690","Marion","Marion Harding",2012,7,2,"2012_690","2","7"
"610","Columbus","Franklin Heights",2012,7,2,"2012_610","2","8"
"956","Marietta","Marietta",2012,7,2,"2012_956","1","9"
"252","Columbus","Briggs",2012,7,2,"2012_252","1","9"
"1554","Cincinnati","Turpin",2012,8,2,"2012_1554","10","0"
"1719","Cincinnati","Winton Woods",2012,8,2,"2012_1719","7","3"
"1074","Cincinnati","Mount Healthy",2012,8,2,"2012_1074","9","1"
"608","Franklin","Franklin",2012,8,2,"2012_608","9","1"
"1164","Cincinnati","Northwest",2012,8,2,"2012_1164","8","2"
"1550","Trotwood","Trotwood-Madison",2012,8,2,"2012_1550","8","2"
"516","Trenton","Edgewood",2012,8,2,"2012_516","8","2"
"1534","Tipp City","Tippecanoe",2012,8,2,"2012_1534","8","2"
"810","Kings Mills","Kings",2012,8,2,"2012_810","6","4"
"292","Vandalia","Butler",2012,8,2,"2012_292","6","4"
"1330","Hamilton","Ross",2012,8,2,"2012_1330","6","4"
"330","Celina","Celina",2012,8,2,"2012_330","7","3"
"1664","Mount Orab","Western Brown",2012,8,2,"2012_1664","8","2"
"1616","Wapakoneta","Wapakoneta",2012,8,2,"2012_1616","7","3"
"1258","Piqua","Piqua",2012,8,2,"2012_1258","5","5"
"696","Harrison","Harrison",2012,8,2,"2012_696","4","6"
"1714","Wilmington","Wilmington",2012,8,2,"2012_1714","5","5"
"118","Cincinnati","Anderson",2012,8,2,"2012_118","3","7"
"116","Batavia","Amelia",2012,8,2,"2012_116","4","6"
"742","Cincinnati","Hughes",2012,8,2,"2012_742","4","6"
"1660","West Carrollton","West Carrollton",2012,8,2,"2012_1660","3","7"
"192","Dayton","Belmont",2012,8,2,"2012_192","4","6"
"1422","Sidney","Sidney",2012,8,2,"2012_1422","4","6"
"1484","Riverside","Stebbins",2012,8,2,"2012_1484","3","7"
"678","Greenville","Greenville",2012,8,2,"2012_678","1","9"
"884","Morrow","Little Miami",2012,8,2,"2012_884","1","9"
"1520","Oxford","Talawanda",2012,8,2,"2012_1520","1","9"
"1732","Cincinnati","Woodward",2012,8,2,"2012_1732","1","9"
"872","Lima","Lima Senior",2012,8,2,"2012_872","0","10"
"346","Chagrin Falls","Chagrin Falls",2012,9,3,"2012_346","9","1"
"994","Niles","Niles McKinley",2012,9,3,"2012_994","8","2"
"1180","Chardon","Notre Dame-Cathedral Latin",2012,9,3,"2012_1180","8","2"
"790","Cleveland","John Hay",2012,9,3,"2012_790","8","2"
"1281","Ravenna","Ravenna",2012,9,3,"2012_1281","6","4"
"1384","Akron","St Vincent-St Mary",2012,9,3,"2012_1384","8","2"
"738","Hubbard","Hubbard",2012,9,3,"2012_738","7","3"
"1724","Peninsula","Woodridge",2012,9,3,"2012_1724","7","3"
"774","Jefferson","Jefferson Area",2012,9,3,"2012_774","8","2"
"1448","Ravenna","Southeast",2012,9,3,"2012_1448","7","3"
"1320","Rocky River","Rocky River",2012,9,3,"2012_1320","6","4"
"584","Mogadore","Field",2012,9,3,"2012_584","4","6"
"440","Mantua","Crestwood",2012,9,3,"2012_440","4","6"
"824","Mentor","Lake Catholic",2012,9,3,"2012_824","6","4"
"448","Cuyahoga Falls","Cuyahoga Valley Christian Academy",2012,9,3,"2012_448","5","5"
"1571","Hunting Valley","University School",2012,9,3,"2012_1571","5","5"
"1158","Norton","Norton",2012,9,3,"2012_1158","5","5"
"728","Parma Heights","Holy Name",2012,9,3,"2012_728","5","5"
"1208","Pepper Pike","Orange",2012,9,3,"2012_1208","4","6"
"196","Cleveland","Benedictine",2012,9,3,"2012_196","3","7"
"274","Akron","Buchtel",2012,9,3,"2012_274","4","6"
"1224","Parma","Padua Franciscan",2012,9,3,"2012_1224","3","7"
"590","Oberlin","Firelands",2012,9,3,"2012_590","3","7"
"168","Bay Village","Bay",2012,9,3,"2012_168","3","7"
"724","Akron","Archbishop Hoban",2012,9,3,"2012_724","2","8"
"276","Medina","Buckeye",2012,9,3,"2012_276","3","7"
"1620","Warrensville","Warrensville Heights",2012,9,3,"2012_1620","1","9"
"1120","Akron","North",2012,9,3,"2012_1120","1","9"
"262","Sheffield","Brookside",2012,9,3,"2012_262","0","10"
"416","Conneaut","Conneaut",2012,9,3,"2012_416","0","10"
"1346","Lakewood","St Edward",2013,1,1,"2013_1346","8","1"
"1016","Mentor","Mentor",2013,1,1,"2013_1016","9","1"
