"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div"
"2018",2,"10007","10130","H","","",2018-08-23,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",4,"10007","10121","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"10007","10071","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"10007","10098","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10007","751","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA
"2018",8,"10007","10085","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"10007","10052","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10007","10008","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"10007","10128","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"10007","10095","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10013","12467","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10013","10045","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"10013","10123","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"10013","618","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"27",0,NA
"2018",6,"10013","10059","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10013","10082","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"10013","418","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA
"2018",9,"10013","10018","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10013","172","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"27",0,NA
"2018",11,"10013","250","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"23",0,NA
"2018",2,"10018","10045","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10018","10065","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",5,"10018","10123","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"10018","10118","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10018","10012","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"10018","10082","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"10018","10013","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10018","418","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"25",0,NA
"2018",11,"10018","10078","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"10018","10059","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10040","10117","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10040","668","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"27",0,NA
"2018",4,"10040","938","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA
"2018",5,"10040","10045","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"10040","10124","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10040","10635","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",9,"10040","10069","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10040","10009","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"10040","10084","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"10040","10114","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10045","10018","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10045","10013","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"10045","172","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA
"2018",5,"10045","10040","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"10045","10082","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10045","10032","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"10045","10123","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"10045","14664","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10045","10118","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",12,"10045","10069","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10052","10121","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10052","14859","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"10052","10094","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"10052","182","A","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"19",0,NA
"2018",6,"10052","10085","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10052","282","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"19",0,NA
"2018",9,"10052","10007","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10052","10071","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"10052","1618","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"11",0,NA
"2018",12,"10052","10130","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10059","250","H","","",2018-08-23,0,NA,NA,NA,0,"34",NA,0,0,"23",0,NA
"2018",3,"10059","10129","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"10059","12485","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"10059","172","H","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"27",0,NA
"2018",6,"10059","10013","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10059","10078","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",9,"10059","10124","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10059","326","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"21",0,NA
"2018",11,"10059","418","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA
"2018",12,"10059","10018","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10060","10108","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10060","10132","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"10060","1406","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"23",0,NA
"2018",5,"10060","1306","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"27",0,NA
"2018",6,"10060","618","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"27",0,NA
"2018",7,"10060","1063","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"27",0,NA
"2018",8,"10060","436","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"17",0,NA
"2018",9,"10060","10105","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"10060","10119","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",12,"10060","10129","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"10071","10083","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"10071","1488","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"13",0,NA
"2018",4,"10071","14502","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"10071","10007","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"10071","10200","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"10071","10074","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"10071","10130","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"10071","10085","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
