OHSAA.ID,2018_Full,2017_Full,2016_Full,2015_Full,2014_Full,2013_Full,2012_Full,2011_Full,2010_Full,2009_Full,2008_Full,2007_Full,2018_Main,2017_Main,2016_Main,2015_Main,2014_Main,2013_Main,2012_Main,2011_Main,2010_Main,2009_Main,2008_Main,2007_Main
274,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
478,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
528,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
592,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
801,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
1120,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
256,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,IND,IND,IND,IND,IND,IND,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,IND,IND,IND,IND,IND,IND,TRUMBULL
354,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
644,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
818,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
860,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
1010,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,MET ATH,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
1112,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - BLUE,ALL AMER - BLUE,ALL AMER - BLUE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
140,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER
148,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,IND,IND,IND,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,IND,IND,IND,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
238,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
692,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,ALL AMER - GOLD,LKE ERIE,LKE ERIE,LKE ERIE,LKE ERIE,LKE ERIE - LAKE,IND,STL VAL,STL VAL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,LKE ERIE,LKE ERIE,LKE ERIE,LKE ERIE,LKE ERIE,IND,STL VAL,STL VAL
304,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,MET ATH,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
483,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,IND,IND,IND,IND,IND,STL VAL,STL VAL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,IND,IND,IND,IND,IND,STL VAL,STL VAL
736,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,MET ATH,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
994,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,MET ATH,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
1264,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,MET ATH,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
514,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,IND,IND,IND,IND,IND,NEC,NEC,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,IND,IND,IND,IND,IND,NEC,NEC
738,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
774,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,IND,IND,NEC,NEC,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,IND,IND,NEC,NEC
828,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - NAT,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,TRUMBULL,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,TRUMBULL
1500,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - WHITE,ALL AMER - WHITE,ALL AMER - WHITE,MET ATH,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
128,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
136,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
424,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
732,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND
854,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
862,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
990,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
1130,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND,MIDLAND
1228,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
1308,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,N CENT,N CENT,N CENT,N CENT,N CENT,N CENT,N CENT,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,N CENT,N CENT,N CENT,N CENT,N CENT,N CENT,N CENT
1592,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
1594,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL,BLAN VAL
176,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,ALL AMER - AMER,ALL AMER - AMER,ALL AMER - RED,ALL AMER - RED,ALL AMER - RED,MET ATH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,ALL AMER,ALL AMER,ALL AMER,ALL AMER,ALL AMER,MET ATH
282,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
500,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL
519,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
751,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8 - NORTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
182,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
294,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
968,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
1344,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
1566,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8 - SOUTH,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,BUCK 8,OH VAL
188,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
796,CBC - KN TR,CBC - KN TR,MOAC - RED,MOAC - RED,MOAC - RED,MOAC - RED,IND,IND,IND,IND,IND,IND,CBC,CBC,MOAC,MOAC,MOAC,MOAC,IND,IND,IND,IND,IND,IND
806,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
1414,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
1528,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC - KN TR,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
198,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
660,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
754,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
1168,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
1578,CBC - MD RV,CBC - MD RV,CBC - KN TR,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC - MD RV,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC,CBC
218,CEN CATH,CEN CATH,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH - GOLD,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH
224,CEN CATH,CEN CATH,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH
1342,CEN CATH,CEN CATH,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH
1348,CEN CATH,CEN CATH,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH - SILVER,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH,CEN CATH
170,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - CHGN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
346,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
634,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,NEC,NEC,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,NEC,NEC
698,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,NEC,NEC,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,NEC,NEC
1208,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
1246,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
1678,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
