"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div","Tm_OH"
"2018",8,"1372","298","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"26",0,NA,1
"2018",9,"1372","950","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"1372","452","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1374","1372","A","W","",2018-08-25,0,37,6,31,1,"34",NA,0,0,"26",0,NA,1
"2018",2,"1374","1370","H","W","",2018-09-01,0,42,0,42,1,"35",NA,0,0,"26",0,NA,1
"2018",3,"1374","298","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"26",0,NA,1
"2018",4,"1374","1102","H","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"22",0,NA,1
"2018",5,"1374","1262","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"25",0,NA,1
"2018",6,"1374","434","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"22",0,NA,1
"2018",7,"1374","946","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1374","1446","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"26",0,NA,1
"2018",9,"1374","1670","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"1374","1064","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1378","9900","H","W","",2018-08-24,0,41,6,35,1,"34",NA,0,0,"0",1,"5",1
"2018",2,"1378","1294","A","L","",2018-08-31,0,0,52,-52,0,"35",NA,0,0,"25",0,NA,1
"2018",3,"1378","1208","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"14",0,NA,1
"2018",4,"1378","340","A","","",2018-09-13,0,NA,NA,NA,0,"37",NA,0,0,"17",0,NA,1
"2018",5,"1378","440","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"17",0,NA,1
"2018",6,"1378","786","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"25",0,NA,1
"2018",7,"1378","1364","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"17",0,NA,1
"2018",8,"1378","384","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"10",0,NA,1
"2018",9,"1378","1542","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"21",0,NA,1
"2018",10,"1378","642","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"17",0,NA,1
"2018",1,"138","670","A","W","",2018-08-24,0,28,26,2,1,"34",NA,0,0,"7",0,NA,1
"2018",2,"138","392","H","W","",2018-08-31,0,28,21,7,1,"35",NA,0,0,"10",0,NA,1
"2018",3,"138","406","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"10",0,NA,1
"2018",4,"138","590","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"14",0,NA,1
"2018",5,"138","1078","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"7",0,NA,1
"2018",6,"138","926","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"10",0,NA,1
"2018",7,"138","940","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"10",0,NA,1
"2018",8,"138","856","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"10",0,NA,1
"2018",9,"138","1680","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"9",0,NA,1
"2018",10,"138","1736","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"7",0,NA,1
"2018",1,"1384","1624","A","L","",2018-08-24,0,7,35,-28,0,"34",NA,0,0,"7",0,NA,1
"2018",2,"1384","1614","H","W","",2018-08-31,0,35,0,35,1,"35",NA,0,0,"5",0,NA,1
"2018",3,"1384","196","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"5",0,NA,1
"2018",4,"1384","310","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"13",0,NA,1
"2018",5,"1384","724","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"5",0,NA,1
"2018",6,"1384","1246","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA,1
"2018",7,"1384","650","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA,1
"2018",8,"1384","274","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"13",0,NA,1
"2018",9,"1384","14803","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"0",1,"4",1
"2018",10,"1384","1580","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"13",0,NA,1
"2018",1,"1388","837","A","W","",2018-08-24,0,34,0,34,1,"34",NA,0,0,"4",0,NA,1
"2018",2,"1388","396","H","L","",2018-09-01,0,12,14,-2,0,"35",NA,0,0,"4",0,NA,1
"2018",3,"1388","1610","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"4",0,NA,1
"2018",4,"1388","13167","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"0",1,"2",1
"2018",5,"1388","1056","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"4",0,NA,1
"2018",6,"1388","522","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"4",0,NA,1
"2018",7,"1388","842","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"8",0,NA,1
"2018",8,"1388","25228","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"0",1,"2",1
"2018",9,"1388","1354","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"1",0,NA,1
"2018",10,"1388","10756","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"0",1,"1",1
"2018",1,"1392","504","A","W","",2018-08-24,0,38,21,17,1,"34",NA,0,0,"17",0,NA,1
"2018",2,"1392","1570","A","W","",2018-08-31,0,22,0,22,1,"35",NA,0,0,"21",0,NA,1
"2018",3,"1392","500","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"13",0,NA,1
"2018",4,"1392","322","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"13",0,NA,1
"2018",5,"1392","1432","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"13",0,NA,1
"2018",6,"1392","964","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"9",0,NA,1
"2018",7,"1392","112","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"9",0,NA,1
"2018",8,"1392","1046","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"13",0,NA,1
"2018",9,"1392","801","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"5",0,NA,1
"2018",10,"1392","1658","A","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"9",0,NA,1
"2018",1,"1394","1266","H","W","",2018-08-24,0,48,21,27,1,"34",NA,0,0,"14",0,NA,1
"2018",2,"1394","746","H","W","",2018-08-31,0,35,7,28,1,"35",NA,0,0,"14",0,NA,1
"2018",3,"1394","616","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"6",0,NA,1
"2018",4,"1394","1324","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"10",0,NA,1
"2018",5,"1394","244","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"6",0,NA,1
"2018",6,"1394","406","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"10",0,NA,1
"2018",7,"1394","1160","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"10",0,NA,1
"2018",8,"1394","392","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"10",0,NA,1
"2018",9,"1394","190","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"14",0,NA,1
"2018",10,"1394","1240","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"10",0,NA,1
"2018",1,"1396","560","H","W","",2018-08-23,0,42,13,29,1,"34",NA,0,0,"17",0,NA,1
"2018",2,"1396","1046","A","W","",2018-08-31,0,38,13,25,1,"35",NA,0,0,"13",0,NA,1
"2018",3,"1396","1558","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"19",0,NA,1
"2018",4,"1396","758","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"15",0,NA,1
"2018",5,"1396","376","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"15",0,NA,1
"2018",6,"1396","1556","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"25",0,NA,1
"2018",7,"1396","1494","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1396","488","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"25",0,NA,1
"2018",9,"1396","284","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"23",0,NA,1
"2018",10,"1396","934","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA,1
"2018",1,"1398","11016","H","W","",2018-08-23,0,50,35,15,1,"34",NA,0,0,"0",1,"5",1
"2018",2,"1398","606","A","W","",2018-08-31,0,45,13,32,1,"35",NA,0,0,"18",0,NA,1
"2018",3,"1398","1512","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"6",0,NA,1
"2018",4,"1398","801","A","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"5",0,NA,1
"2018",5,"1398","746","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"14",0,NA,1
"2018",6,"1398","1324","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"10",0,NA,1
"2018",7,"1398","1482","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"2",0,NA,1
"2018",8,"1398","1608","A","","",2018-10-11,0,NA,NA,NA,0,"41",NA,0,0,"6",0,NA,1
"2018",9,"1398","1734","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"10",0,NA,1
"2018",10,"1398","244","H","","",2018-10-25,0,NA,NA,NA,0,"43",NA,0,0,"6",0,NA,1
"2018",1,"140","514","H","W","",2018-08-24,0,54,7,47,1,"34",NA,0,0,"13",0,NA,1
"2018",2,"140","922","A","L","",2018-08-31,0,0,29,-29,0,"35",NA,0,0,"5",0,NA,1
"2018",3,"140","483","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"5",0,NA,1
"2018",4,"140","304","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"9",0,NA,1
"2018",5,"140","1320","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"10",0,NA,1
"2018",6,"140","692","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"5",0,NA,1
"2018",7,"140","148","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA,1
"2018",8,"140","1571","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"10",0,NA,1
"2018",9,"140","12530","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"0",1,"1",1
"2018",10,"140","238","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"5",0,NA,1
"2018",1,"1400","950","N","W","",2018-08-23,0,41,12,29,1,"34",NA,0,0,"22",0,NA,1
"2018",2,"1400","1090","H","W","",2018-08-31,0,20,2,18,1,"35",NA,0,0,"23",0,NA,1
"2018",3,"1400","530","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"18",0,NA,1
"2018",4,"1400","290","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"18",0,NA,1
"2018",5,"1400","1060","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"26",0,NA,1
"2018",6,"1400","1742","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"22",0,NA,1
"2018",7,"1400","316","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"22",0,NA,1
"2018",8,"1400","1574","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"18",0,NA,1
"2018",9,"1400","400","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"1400","278","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1406","500","A","L","",2018-08-24,0,7,14,-7,0,"34",NA,0,0,"13",0,NA,1
"2018",2,"1406","1063","H","W","",2018-08-31,0,55,0,55,1,"35",NA,0,0,"27",0,NA,1
"2018",3,"1406","10060","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"0",1,"6",1
"2018",4,"1406","1000","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"19",0,NA,1
"2018",5,"1406","1418","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"23",0,NA,1
"2018",6,"1406","1306","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"27",0,NA,1
"2018",7,"1406","172","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"27",0,NA,1
"2018",8,"1406","182","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"19",0,NA,1
"2018",9,"1406","250","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"23",0,NA,1
"2018",10,"1406","10129","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"0",1,"7",1
"2018",1,"1408","1410","A","W","",2018-08-25,0,20,6,14,1,"34",NA,0,0,"10",0,NA,1
"2018",2,"1408","196","H","W","",2018-08-31,0,23,21,2,1,"35",NA,0,0,"5",0,NA,1
"2018",3,"1408","148","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA,1
"2018",4,"1408","268","H","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"1",0,NA,1
"2018",5,"1408","1006","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"1",0,NA,1
"2018",6,"1408","532","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"2",0,NA,1
"2018",7,"1408","1016","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA,1
"2018",8,"1408","1498","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"1",0,NA,1
"2018",9,"1408","1428","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"1",0,NA,1
"2018",10,"1408","540","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"1",0,NA,1
"2018",1,"1410","1408","H","L","",2018-08-25,0,6,20,-14,0,"34",NA,0,0,"1",0,NA,1
"2018",2,"1410","11788","A","L","",2018-09-01,0,32,33,-1,0,"35",NA,0,0,"0",1,"7",1
"2018",3,"1410","912","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"17",0,NA,1
"2018",4,"1410","1364","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"17",0,NA,1
"2018",5,"1410","436","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"17",0,NA,1
"2018",6,"1410","1620","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"17",0,NA,1
"2018",7,"1410","944","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"5",0,NA,1
"2018",8,"1410","180","A","","",2018-10-11,0,NA,NA,NA,0,"41",NA,0,0,"5",0,NA,1
"2018",9,"1410","385","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"1",0,NA,1
"2018",10,"1410","894","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"2",0,NA,1
"2018",1,"1412","772","A","W","",2018-08-25,0,49,0,49,1,"34",NA,0,0,"24",0,NA,1
"2018",2,"1412","464","H","L","",2018-08-31,0,14,17,-3,0,"35",NA,0,0,"10",0,NA,1
"2018",3,"1412","1616","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"12",0,NA,1
"2018",4,"1412","1012","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"14",0,NA,1
"2018",5,"1412","1596","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"14",0,NA,1
"2018",6,"1412","1214","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"18",0,NA,1
"2018",7,"1412","804","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"14",0,NA,1
"2018",8,"1412","526","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"12",0,NA,1
"2018",9,"1412","166","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"14",0,NA,1
"2018",10,"1412","330","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"1414","676","H","W","",2018-08-24,0,40,21,19,1,"34",NA,0,0,"18",0,NA,1
"2018",2,"1414","1534","A","L","",2018-08-31,0,7,38,-31,0,"35",NA,0,0,"12",0,NA,1
"2018",3,"1414","402","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"12",0,NA,1
"2018",4,"1414","754","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"18",0,NA,1
"2018",5,"1414","1168","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"16",0,NA,1
"2018",6,"1414","1528","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"8",0,NA,1
"2018",7,"1414","1578","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"16",0,NA,1
"2018",8,"1414","806","A","","",2018-10-11,0,NA,NA,NA,0,"41",NA,0,0,"16",0,NA,1
"2018",9,"1414","188","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"11",0,NA,1
"2018",10,"1414","796","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"16",0,NA,1
"2018",1,"1416","926","H","W","",2018-08-23,0,48,8,40,1,"34",NA,0,0,"10",0,NA,1
"2018",2,"1416","856","A","W","",2018-08-31,0,27,24,3,1,"35",NA,0,0,"10",0,NA,1
"2018",3,"1416","1710","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"18",0,NA,1
"2018",4,"1416","190","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"14",0,NA,1
"2018",5,"1416","1160","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"10",0,NA,1
"2018",6,"1416","746","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"14",0,NA,1
"2018",7,"1416","518","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"14",0,NA,1
"2018",8,"1416","1266","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"14",0,NA,1
"2018",9,"1416","1184","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"18",0,NA,1
"2018",10,"1416","1598","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"14",0,NA,1
"2018",1,"1418","618","H","W","",2018-08-24,0,60,14,46,1,"34",NA,0,0,"27",0,NA,1
"2018",2,"1418","182","H","L","",2018-08-31,0,14,38,-24,0,"35",NA,0,0,"19",0,NA,1
"2018",3,"1418","176","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"13",0,NA,1
"2018",4,"1418","162","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"23",0,NA,1
"2018",5,"1418","1406","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"23",0,NA,1
"2018",6,"1418","956","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"11",0,NA,1
"2018",7,"1418","1063","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"27",0,NA,1
"2018",8,"1418","1068","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"15",0,NA,1
"2018",9,"1418","598","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"23",0,NA,1
"2018",10,"1418","296","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"27",0,NA,1
"2018",1,"1420","870","A","W","",2018-08-24,0,36,21,15,1,"34",NA,0,0,"15",0,NA,1
"2018",2,"1420","982","A","W","",2018-08-31,0,49,0,49,1,"35",NA,0,0,"11",0,NA,1
"2018",3,"1420","788","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"15",0,NA,1
"2018",4,"1420","888","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"7",0,NA,1
"2018",5,"1420","1690","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"19",0,NA,1
"2018",6,"1420","1252","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"15",0,NA,1
"2018",7,"1420","1544","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"7",0,NA,1
"2018",8,"1420","1100","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"15",0,NA,1
"2018",9,"1420","442","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"23",0,NA,1
"2018",10,"1420","1068","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"15",0,NA,1
"2018",1,"1421","1340","A","L","",2018-08-23,0,0,39,-39,0,"34",NA,0,0,"24",0,NA,1
"2018",2,"1421","1276","H","L","",2018-09-01,0,13,35,-22,0,"35",NA,0,0,"20",0,NA,1
"2018",3,"1421","954","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"20",0,NA,1
"2018",4,"1421","1518","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"16",0,NA,1
"2018",5,"1421","106","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"16",0,NA,1
"2018",6,"1421","9461","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"28",0,NA,1
"2018",7,"1421","742","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"12",0,NA,1
"2018",8,"1421","9057","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"24",0,NA,1
"2018",9,"1421","1666","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"4",0,NA,1
"2018",10,"1421","1732","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"1422","1012","A","L","",2018-08-24,0,7,35,-28,0,"34",NA,0,0,"14",0,NA,1
"2018",2,"1422","188","H","W","",2018-08-30,0,31,28,3,1,"35",NA,0,0,"11",0,NA,1
"2018",3,"1422","192","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"8",0,NA,1
"2018",4,"1422","1550","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"12",0,NA,1
"2018",5,"1422","548","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA,1
"2018",6,"1422","1258","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"12",0,NA,1
"2018",7,"1422","1534","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"12",0,NA,1
"2018",8,"1422","1552","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1422","292","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"12",0,NA,1
"2018",10,"1422","678","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"1426","488","H","L","",2018-08-24,0,7,36,-29,0,"34",NA,0,0,"25",0,NA,1
"2018",2,"1426","1548","A","L","",2018-08-31,0,16,46,-30,0,"35",NA,0,0,"17",0,NA,1
"2018",3,"1426","440","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"17",0,NA,1
"2018",4,"1426","1304","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"25",0,NA,1
"2018",5,"1426","1174","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"21",0,NA,1
"2018",6,"1426","366","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"17",0,NA,1
"2018",7,"1426","450","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1426","1640","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1426","720","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"1426","1170","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"17",0,NA,1
"2018",1,"1428","146","A","W","",2018-08-24,0,25,0,25,1,"34",NA,0,0,"9",0,NA,1
"2018",2,"1428","350","H","W","",2018-08-31,0,38,0,38,1,"35",NA,0,0,"5",0,NA,1
"2018",3,"1428","1492","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA,1
"2018",4,"1428","532","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"2",0,NA,1
"2018",5,"1428","1498","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"1",0,NA,1
"2018",6,"1428","268","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"1",0,NA,1
"2018",7,"1428","540","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA,1
"2018",8,"1428","1016","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"1",0,NA,1
"2018",9,"1428","1408","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"1",0,NA,1
"2018",10,"1428","1006","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"1",0,NA,1
"2018",1,"1432","390","H","L","",2018-08-24,0,23,24,-1,0,"34",NA,0,0,"9",0,NA,1
"2018",2,"1432","1162","A","L","",2018-08-31,0,3,16,-13,0,"35",NA,0,0,"13",0,NA,1
"2018",3,"1432","448","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"13",0,NA,1
"2018",4,"1432","1046","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"13",0,NA,1
"2018",5,"1432","1392","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"13",0,NA,1
"2018",6,"1432","112","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"9",0,NA,1
"2018",7,"1432","1658","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"9",0,NA,1
"2018",8,"1432","964","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"9",0,NA,1
"2018",9,"1432","322","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"13",0,NA,1
"2018",10,"1432","856","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"10",0,NA,1
"2018",1,"1436","482","A","W","",2018-08-24,0,24,8,16,1,"34",NA,0,0,"15",0,NA,1
"2018",2,"1436","204","H","W","",2018-08-31,0,28,6,22,1,"35",NA,0,0,"27",0,NA,1
"2018",3,"1436","882","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"15",0,NA,1
"2018",4,"1436","502","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"11",0,NA,1
