OHSAA.ID,HyTek,Div.2017,Reg.2017,Conf.2017,ConfSub.2017,County,lon,lat,Enrollment,Mascot,Public,OHSAA.Dist,City,OHSAA.Tourn,OHSAA.Full,AJ.Name,Color1,Color2,Color3,Helm.Left,Helm.Right,Best.Name,Fan50_ID,GenArea,StadID,Surface,Capacity,Stadium,usHOUSE,ohHOUSE,ohSENATE,MaxPreps,Div.2018,Reg.2018,Conf.2018,ConfSub.2018,Yappi,oh_helm,maxpreps_ugly,OHSAA.Address
1066,MONT,6,22,TOL AREA,TOL AREA,williams,-84.5963699,41.573836,119,Locomotives,Public,Northwest,Montpelier,MONTPELIER,MONTPELIER,Montpelier,COLUMBIA BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Montpelier-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Montpelier-2014_R.png",Montpelier,team525,northwestern,2272,Grass,"1,643",Hobe Krouse Field,US House 5,OH House 81,OH Senate 1,"montpelier-locomotives-(montpelier,oh)",6,22,TOL AREA,TOL AREA,montpelier_montpelier,montpelier,8ddc17e5-21b1-4b05-bf24-43969e3e2a16,"1015 E BROWN RD, MONTPELIER, OH 43543-0193"
1068,MMO,4,15,MUSK VAL,MUSK VAL,morgan,-81.8184708,39.6119187,218,Raiders,Public,East,Mc Connelsville,MCCONNELSVILLE MORGAN,MORGAN,McConnelsville Morgan,NAVY,GRAY,RED,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Morgan-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Morgan-2016_R.png",Morgan,team309,eastern,1865,Grass,"1,744",Morgan High Stadium,US House 15,OH House 78,OH Senate 20,"morgan-raiders-(mcconnelsville,oh)",4,15,MUSK VAL,MUSK VAL,morgan_mc_connelsville,morgan,4a569c22-08ef-48ee-9a20-1d1a337850e5,"800 S RAIDER DR, MC CONNELSVILLE, OH 43756-9299"
1072,MGI,5,18,KNX MRRW,KNX MRRW,morrow,-82.8325913,40.5557692,152,Indians,Public,Central,Mount Gilead,MOUNT GILEAD,MOUNT GILEAD,Mount Gilead,PURPLE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/MountGilead-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/MountGilead-2017_R.png",Mount Gilead,team579,central,2179,Grass,"2,225",Mount Gilead Stadium,US House 12,OH House 87,OH Senate 26,"mt-gilead-indians-(mt-gilead,oh)",6,23,KNX MRRW,KNX MRRW,mount_gilead_mount_gilead,mount-gilead,c0c9bbe1-9e2d-434c-b4cd-44f253599541,"338 W PARK AVE, MOUNT GILEAD, OH 43338-1140"
1074,CMTH,3,12,SWOC,SWOC,hamilton,-84.5523815,39.2409872,365,Fighting Owls,Public,Southwest,Cincinnati,CIN. MOUNT HEALTHY,MOUNT HEALTHY,Cincinnati Mount Healthy,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/MtHealthy-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/MtHealthy-2017_R.png",Cin. Mount Healthy,team211,southwestern,1988,Artificial Turf,"3,278",Mount Healthy Stadium,US House 2,OH House 33,OH Senate 9,"mt-healthy-fighting-owls-(cincinnati,oh)",3,12,SWOC,SWOC,mount_healthy_cincinnati,mount-healthy,0e7018d0-394b-4298-bc39-7f7fcb7761ee,"8101 Hamilton Ave, CINCINNATI, OH 45231"
1078,MVE,2,7,OH CARD,OH CARD,knox,-82.4744296,40.3783263,507,Yellow Jackets,Public,Central,Mount Vernon,MOUNT VERNON,MOUNT VERNON,Mount Vernon,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/183/crop/0,0,183x140/ohiohshelmets.webs.com/MountVernon-2017__L.png","http://mediaprocessor.websimages.com/width/182/crop/0,0,182x140/ohiohshelmets.webs.com/MountVernon-2017__R.png",Mount Vernon,team077,central,2109,Artificial Turf,"4,437",Yellow Jacket Stadium,US House 7,OH House 68,OH Senate 19,"mt-vernon-yellowjackets-(mt-vernon,oh)",2,7,OH CARD,OH CARD,mount_vernon_mount_vernon,mount-vernon,91f80c59-512a-4eef-bc4f-fd4a0be4daa9,"300 MARTINSBURG ROAD, MOUNT VERNON, OH 43050-4246"
1080,NAP,4,14,N LAKES,N LAKES,henry,-84.1474551,41.390461,259,Wildcats,Public,Northwest,Napoleon,NAPOLEON,NAPOLEON,Napoleon,NAVY,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Napoleon-2013_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Napoleon-2017_R.png",Napoleon,team278,northwestern,2095,Grass,"4,391",Napoleon Wildcat Stadium,US House 5,OH House 81,OH Senate 1,"napoleon-wildcats-(napoleon,oh)",4,14,N LAKES,N LAKES,napoleon_napoleon,napoleon,8a112f20-ddd9-49a7-8d8c-824b00fdb800,"701 BRIARHEATH DR, NAPOLEON, OH 43545-1297"
1082,NPNT,6,24,XC,XC,preble,-84.720742,39.837677,142,Blazers,Public,Southwest,New Paris,NEW PARIS NATIONAL TRAIL,NATIONAL TRAIL,New Paris National Trail,ORANGE,BROWN,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NationalTrail-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NationalTrail-2017_R.png",National Trail,team581,southwestern,2208,Grass,"1,285",National Trail Stadium,US House 8,OH House 43,OH Senate 5,"national-trail-blazers-(new-paris,oh)",6,24,XC,XC,national_trail_new_paris,national-trail,3feff914-b809-49e8-9d60-3e49512c8cee,"6940 OXFORD GETTYSBURG RD, NEW PARIS, OH 45347-9804"
1084,NYO,6,23,TRI VAL,TRI VAL - OHIO,athens,-82.1885274,39.4625542,135,Buckeyes,Public,Southeast,Nelsonville,NELSONVILLE-YORK,NELSONVILLE-YORK,Nelsonville-York,BROWN,ORANGE,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Nelsonville-York-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Nelsonville-York-2016_R.png",Nelsonville-York,team556,southeastern,1914,Artificial Turf,"2,827",Boston Field at Nelsonville - York High School,US House 15,OH House 94,OH Senate 30,"nelsonville-york-buckeyes-(nelsonville,oh)",6,23,TRI VAL,TRI VAL - OHIO,nelsonville-york_nelsonville,nelsonville-york,dfce055a-e10a-43ee-9b0a-28f9c5a662ae,"1 BUCKEYE DRIVE, NELSONVILLE, OH 45764-9801"
1086,NAL,2,7,OCC,OCC - CAP,franklin,-82.8159389,40.0841843,578,Eagles,Public,Central,New Albany,NEW ALBANY,NEW ALBANY,New Albany,MAROON,VEGAS GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewAlbany-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewAlbany-2014_R.png",New Albany,team199,central,NA,NA,NA,NA,US House 12,OH House 19,OH Senate 3,"new-albany-eagles-(new-albany,oh)",2,7,OCC,OCC - CAP,new_albany_new_albany,new-albany,31f0694a-0ef4-45db-88ea-32704e52d611,"7600 FODOR ROAD, NEW ALBANY, OH 43054-8738"
1088,NEW,1,2,OCC,OCC - CAP,licking,-82.4183278,40.0623795,659,Wildcats,Public,Central,Newark,NEWARK,NEWARK,Newark,CRIMSON,WHITE,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Newark-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Newark-2017__R.png",Newark,team078,central,1644,Grass,"3,000",White Field,US House 12,OH House 71,OH Senate 31,"newark-wildcats-(newark,oh)",1,2,OCC,OCC - CAP,newark_newark,newark,3f707780-7f7e-4752-8eca-4ae4afbb2319,"314 Granville St., Newark, OH 43055-4615"
1090,NCA,6,23,LICK CNT,LICK CNT - CARD,licking,-82.4333286,40.0541425,113,Green Wave,Private,Central,Newark,NEWARK CATH.,NEWARK CATHOLIC,Newark Catholic,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewarkCatholic-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewarkCatholic-2013_R.png",Newark Catholic,team673,central,1644,Grass,"3,000",White Field,US House 12,OH House 71,OH Senate 31,"newark-catholic-green-wave-(newark,oh)",6,23,LICK CNT,LICK CNT - CARD,newark_catholic_newark,newark-catholic,0ff966b4-1a64-4681-9cc1-d8c638b7f31f,"1 GREEN WAVE DRIVE, NEWARK, OH 43055-2505"
1092,NBR,7,28,MAC,MAC,auglaize,-84.3671908,40.4369309,90,Cardinals,Public,Northwest,New Bremen,NEW BREMEN,NEW BREMEN,New Bremen,CRIMSON,GOLD,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/NewBremen-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewBremen-2015_R.png",New Bremen,team705,northwestern,1602,Grass,"3,500",Cardinal Field,US House 4,OH House 84,OH Senate 12,"new-bremen-cardinals-(new-bremen,oh)",7,28,MAC,MAC,new_bremen_new_bremen,new-bremen,eced46c6-d718-42d0-98e7-fb098f00a785,"901 E. MONROE STREET, NEW BREMEN, OH 45869-1241"
1094,NEWB,7,25,NE,NE,geauga,-81.2435206,41.4663316,63,Black Knights,Public,NE Lakes,Newbury,NEWBURY,NEWBURY,Newbury,BLACK,ORANGE,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Newbury-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Newbury-2016_R.png",Newbury,team612,northeastern,2072,Grass,"1,366",Newbury Stadium,US House 14,OH House 76,OH Senate 18,"newbury-black-knights-(newbury,oh)",7,25,NE,NE,newbury_newbury,newbury,19833766-a9e5-4beb-a9fc-deb6ebf5ba14,"14775 AUBURN RD, NEWBURY, OH 44065-9702"
1096,NEWC,6,23,IVC,IVC - SOUTH,tuscarawas,-81.6118336,40.265961,123,Trojans,Public,East,Newcomerstown,NEWCOMERSTOWN,NEWCOMERSTOWN,Newcomerstown,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Newcomerstown-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Newcomerstown-2017_R.png",Newcomerstown,team492,eastern,2245,Grass,"3,314",Lee Stadium,US House 6,OH House 98,OH Senate 31,"newcomerstown-trojans-(newcomerstown,oh)",6,21,IVC,IVC - SOUTH,newcomerstown_newcomerstown,newcomerstown,d7594109-68b9-4a1f-95ce-44a40347c43a,"659 S BEAVER ST, NEWCOMERSTOWN, OH 43832-1403"
1100,NLE,4,15,MUSK VAL,MUSK VAL,perry,-82.211477,39.7290949,231,Panthers,Public,Southeast,New Lexington,NEW LEXINGTON,NEW LEXINGTON,New Lexington,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/NewLexington-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/NewLexington-2017_R.png",New Lexington,team429,southeastern,1870,Artificial Turf,"1,875",Jim Rockwell Stadium,US House 15,OH House 72,OH Senate 31,"new-lexington-panthers-(new-lexington,oh)",4,15,MUSK VAL,MUSK VAL,new_lexington_new_lexington,new-lexington,551f7b24-cf5c-45ff-baa3-f0cb8f75204e,"2547 PANTHER DR, NEW LEXINGTON, OH 43764-9802"
1102,NLO,6,22,FIRELNDS,FIRELNDS,huron,-82.391417,41.075255,138,Wildcats,Public,Northwest,New London,NEW LONDON,NEW LONDON,New London,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NewLondon-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NewLondon-2017_R.png",New London,team526,northwestern,2098,Grass,"1,760",New London Wildcat Stadium,US House 7,OH House 57,OH Senate 13,"new-london-wildcats-(new-london,oh)",6,22,FIRELNDS,FIRELNDS,new_london_new_london,new-london,97954ae1-a35d-447f-a808-5e6dad00ae61,"1 WILDCAT DRIVE, NEW LONDON, OH 44851-1126"
1104,HNM,7,28,MIA VAL,MIA VAL - GRAY,butler,-84.5367106,39.4393301,81,Vikings,Public,Southwest,Hamilton,HAMILTON NEW MIAMI,NEW MIAMI,Hamilton New Miami,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewMiami-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/NewMiami-2014_R.png",New Miami,team699,southwestern,1946,Grass,839,New Miami Vikings Stadium,US House 8,OH House 53,OH Senate 4,"new-miami-vikings-(hamilton,oh)",7,28,MIA VAL,MIA VAL - GRAY,new_miami_hamilton,new-miami,10dacca1-663c-430e-af0f-350a4e671efa,"600 Seven Mile Avenue, Hamilton, OH 45011-5748"
1106,NPH,3,11,E CEN OH,E CEN OH - SCAR,tuscarawas,-81.4503866,40.4945422,359,Quakers,Public,East,N Philadelphia,NEW PHILADELPHIA,NEW PHILADELPHIA,New Philadelphia,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NewPhilly-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NewPhilly-2017_R.png",New Philadelphia,team312,eastern,1788,Artificial Turf,"4,400",Woody Hayes Quaker Stadium,US House 7,OH House 98,OH Senate 31,"new-philadelphia-quakers-(new-philadelphia,oh)",3,9,E CEN OH,E CEN OH - SCAR,new_philadelphia_n_philadelphia,new-philadelphia,d4982d00-f58e-4c4f-91a4-00054d62a461,"343 RAY AVE NW, N PHILADELPHIA, OH 44663-1950"
1108,NRCH,3,12,SBAAC,SBAAC - AMER,clermont,-84.269377,38.954386,287,Lions,Public,Southwest,New Richmond,NEW RICHMOND,NEW RICHMOND,New Richmond,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NewRichmond-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NewRichmond-2017_R.png",New Richmond,team347,southwestern,1979,Artificial Turf,"3,084",New Richmond Football Stadium,US House 2,OH House 66,OH Senate 14,"new-richmond-lions-(new-richmond,oh)",3,11,SBAAC,SBAAC - AMER,new_richmond_new_richmond,new-richmond,ef8a8bdf-d277-4903-bbd2-4d9ffcad6706,"1131 BETHEL-NEW RICHMOND RD, NEW RICHMOND, OH 45157-9510"
1112,NFA,5,17,ALL AMER,ALL AMER - BLUE,trumbull,-80.9686614,41.1829972,154,Tigers,Public,NE Inland,Newton Falls,NEWTON FALLS,NEWTON FALLS,Newton Falls,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/NewtonFalls-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/NewtonFalls-2017_R.png",Newton Falls,team373,northeastern,2240,Grass,"3,033",Newton Falls Stadium,US House 13,OH House 63,OH Senate 32,"newton-falls-tigers-(newton-falls,oh)",6,21,ALL AMER,ALL AMER - BLUE,newton_falls_newton_falls,newton-falls,cec85cf5-a54b-4220-aef5-c75a1fd4ddfb,"907 MILTON BLVD, NEWTON FALLS, OH 44444-1319"
1116,MNO,2,5,SUBURBAN,SUBURBAN - NAT,summit,-81.511077,41.3026258,449,Knights,Public,NE Inland,Macedonia,MACEDONIA NORDONIA,NORDONIA,Macedonia Nordonia,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Nordonia-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Nordonia-2013_R.png",Nordonia,team044,northeastern,1556,Artificial Turf,"5,000",William Boliantz Stadium,US House 14,OH House 37,OH Senate 27,"nordonia-knights-(macedonia,oh)",2,5,SUBURBAN,SUBURBAN - NAT,nordonia_macedonia,nordonia,30c01c87-9895-4090-9597-27d993d0f3bb,"8006 S BEDFORD RD, MACEDONIA, OH 44056-2025"
1118,PNO,2,6,G LAKES,G LAKES,cuyahoga,-81.6981275,41.36215,418,Invaders,Public,NE Lakes,Parma,PARMA NORMANDY,NORMANDY,Parma Normandy,ORANGE,BLACK,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Normandy-2017__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Normandy-2017__R.png",Normandy,team141,northeastern,1160,Artificial Turf,"11,423",Byers Field at Robert C. Boulton Stadium,US House 16,OH House 15,OH Senate 23,"normandy-invaders-(parma,oh)",2,6,G LAKES,G LAKES,normandy_parma,normandy,500a6af2-e8d0-4705-bc2c-8d732c3cabbd,"2500 W PLEASANT VALLEY RD, PARMA, OH 44134-6521"
1120,ANO,3,9,AKR CITY,AKR CITY,summit,-81.49742,41.103825,375,Vikings,Public,NE Inland,Akron,AKRON NORTH,NORTH,Akron North,BLACK,GOLD,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/North-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/North-2017_R.png",Akron North,team123,northeastern,NA,NA,NA,NA,US House 13,OH House 34,OH Senate 28,"north-vikings-(akron,oh)",3,9,AKR CITY,AKR CITY,north_akron,akron-north,114fde86-5397-485f-9402-19988c6cc2e4,"985 GORGE BLVD, AKRON, OH 44310-2489"
1122,ENO,2,5,W RSRV,W RSRV,lake,-81.4448939,41.6511451,500,Rangers,Public,NE Lakes,Eastlake,EASTLAKE NORTH,NORTH,Eastlake North,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/North-2017_L-1.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/North-2017_R-1.png",Eastlake North,team010,northeastern,1683,Grass,"3,500",Carter Stadium,US House 14,OH House 60,OH Senate 25,"north-rangers-(eastlake,oh)",2,5,W RSRV,W RSRV,north_eastlake,eastlake-north,71e07e6a-cb26-4ea5-bd89-58b6aaaf2041,"34041 STEVENS BLVD, EASTLAKE, OH 44095-5105"
1124,SPN,NA,NA,UNKWN,UNKWN,clark,NA,NA,NA,Panthers,Public,Southwest,Springfield,NA,NA,Springfield North,SCARLET,NAVY,WHITE,NA,NA,Springfield North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKWN,UNKWN,north_springfield,NA,c52f17c4-f20c-4b88-823a-c4cba58c1d4d,NA
1130,NBA,7,26,BLAN VAL,BLAN VAL,wood,-83.6640228,41.1867135,83,Tigers,Public,Northwest,North Baltimore,NORTH BALTIMORE,NORTH BALTIMORE,North Baltimore,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NorthBaltimore-2018_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/NorthBaltimore-2018_R.png",North Baltimore,team648,northwestern,2277,Grass,"1,243",Memorial Field,US House 5,OH House 3,OH Senate 2,"north-baltimore-tigers-(north-baltimore,oh)",7,26,BLAN VAL,BLAN VAL,north_baltimore_north_baltimore,north-baltimore,d7136e4b-2058-46e7-aed6-bdf0926df330,"2012 Tiger Drive, NORTH BALTIMORE, OH 45872-1301"
1134,CNCH,5,20,MIA VAL,MIA VAL - SCAR,hamilton,-84.5506179,39.2196215,177,Trojans,Public,Southwest,Cincinnati,CIN. NORTH COLLEGE HILL,NORTH COLLEGE HILL,Cincinnati North College Hill,SCARLET,GOLD,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/NorthCollegeHill-2016_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/NorthCollegeHill-2016_R.png",Cin. North College Hill,team454,southwestern,2489,Grass,"1,200",North College Hill Stadium,US House 2,OH House 32,OH Senate 9,"north-college-hill-trojans-(cincinnati,oh)",5,20,MIA VAL,MIA VAL - SCAR,north_college_hill_cincinnati,north-college-hill,c7c628ff-1c1c-4fc0-b658-b21a7c8cba20,"1620 W GALBRAITH RD, CINCINNATI, OH 45239-4810"
1136,SNE,6,24,OH HRTGE,OH HRTGE,clark,-83.680511,39.940336,146,Jets,Public,Southwest,Springfield,SPRINGFIELD NORTHEASTERN,NORTHEASTERN,Springfield Northeastern,CARDINAL,GOLD,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x136/ohiohshelmets.webs.com/Northeastern-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Northeastern-2017_R.png",Springfield Northeastern,team469,southwestern,1955,Grass,"1,651",Northeastern Jets Stadium,US House 8,OH House 74,OH Senate 10,"northeastern-jets-(springfield,oh)",6,24,OH HRTGE,OH HRTGE,northeastern_springfield,northeastern,a2f833fd-05fa-4430-8230-403d875a59b6,"1480 BOWMAN RD, SPRINGFIELD, OH 45502-8805"
1140,CONO,2,7,COL CITY,COL CITY - NORTH,franklin,-82.9662631,40.0714366,479,Vikings,Public,Central,Columbus,COLS. NORTHLAND,NORTHLAND,Columbus Northland,GREEN,GOLD,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x139/ohiohshelmets.webs.com/Northland-2016-L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Northland-2016___R.png",Cols. Northland,team187,central,NA,NA,NA,NA,US House 3,OH House 22,OH Senate 19,"northland-vikings-(columbus,oh)",2,7,COL CITY,COL CITY - NORTH,northland_columbus,northland,ac514b33-abb2-49dc-b91a-ac9506a1e9fe,"1919 NORTHCLIFF DR, COLUMBUS, OH 43229-5332"
1142,CNM,1,3,GWOC,GWOC - NAT W,montgomery,-84.3470968,39.8717705,659,Thunderbolts,Public,Southwest,Clayton,CLAYTON NORTHMONT,NORTHMONT,Clayton Northmont,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Northmont-2016__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Northmont-2016__R.png",Northmont,team101,southwestern,2172,Artificial Turf,"6,272",Good Samaritan Stadium,US House 10,OH House 40,OH Senate 6,"northmont-thunderbolts-(clayton,oh)",1,3,GWOC,GWOC - NAT W,northmont_clayton,northmont,8c9251e1-b7c6-44ed-81f1-a6813e2b4e1b,"4916 NATIONAL RD, CLAYTON, OH 45315-9714"
1144,GNO,6,23,KNX MRRW,KNX MRRW,morrow,-82.7657668,40.6426091,148,Golden Knights,Public,Central,Galion,GALION NORTHMOR,NORTHMOR,Galion Northmor,BLACK,GOLD,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Northmor-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Northmor-2017_R.png",Northmor,team572,central,2180,Grass,"1,073",Galion Stadium,US House 12,OH House 87,OH Senate 26,"northmor-golden-knights-(galion,oh)",6,23,KNX MRRW,KNX MRRW,northmor_galion,northmor,fbe18fd2-682e-4037-91a9-d74bf06264b0,"7819 State Route 19, GALION, OH 44833-9655"
1146,NOL,2,6,SW,SW,cuyahoga,-81.9249251,41.4118258,479,Eagles,Public,NE Lakes,North Olmsted,NORTH OLMSTED,NORTH OLMSTED,North Olmsted,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/NorthOlmsted-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/NorthOlmsted-2017_R.png",North Olmsted,team018,northeastern,NA,NA,NA,NA,US House 16,OH House 16,OH Senate 24,"north-olmsted-eagles-(north-olmsted,oh)",2,6,SW,SW,north_olmsted_north_olmsted,north-olmsted,aca9f52d-a567-4bbb-8b81-e9f36fb8018e,"27301 Butternut Ridge Road, NORTH OLMSTED, OH 44070-4929"
1148,DNO,4,16,SWBL,SWBL - BUCK,montgomery,-84.1921719,39.8151699,201,Polar Bears,Public,Southwest,Dayton,DAY. NORTHRIDGE,NORTHRIDGE,Dayton Northridge,SCARLET,GRAY,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Northridge-2016_L-1.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Northridge-2016_R-1.png",Day. Northridge,team458,southwestern,2129,Grass,"3,284",Northridge Stadium,US House 10,OH House 43,OH Senate 5,"northridge-polar-bears-(dayton,oh)",4,16,SWBL,SWBL - BUCK,northridge_dayton,dayton-northridge,aaf5dc0a-6033-4550-af7d-3dc6f6f8dc66,"2251 TIMBER LANE, DAYTON, OH 45414-4532"
1150,JNO,5,19,LICK CNT,LICK CNT - CARD,licking,-82.6091832,40.1889069,173,Vikings,Public,Central,Johnstown,JOHNSTOWN NORTHRIDGE,NORTHRIDGE,Johnstown Northridge,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Northridge-2018_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Northridge-2018_R.png",Johnstown Northridge,team552,central,2288,Grass,"1,466",Viking Stadium,US House 12,OH House 71,OH Senate 31,"northridge-vikings-(johnstown,oh)",5,19,LICK CNT,LICK CNT - CARD,northridge_johnstown,johnstown-northridge,5cca2a53-7c4a-44d9-9f80-b17c174ebf49,"6066 JOHNSTOWN-UTICA RD N, JOHNSTOWN, OH 43031-9408"
